-8.21880609896562,-17.3202952168214,-24.2781693246166,-24.9432734716467,-16.1886693292662,-6.56805901861419,-0.287428298893655,1.38776477018225,1.30272716430464,-0.857447733941977,-8.34564566841438,-18.7685350844828,-22.765545584773,-24.5167084032173,-15.6509917474312,-5.77580012342936,0.515208856527589,1.20684176227152,1.32863765330968,-1.16501951850931,-11.3915993702438,-18.8852105889551,-25.7277928603736,-22.7075839429566,-14.23768596931,-5.00300220928209,0.758328851648593,0.852835743706732,1.21899554437304,-1.69067183684895,-9.91571282266647,-19.4217557861595,-24.4141697842645,-21.5885318570112,-13.4875010116727,-4.42767179935935,0.512690830804645,1.26258754652385,1.24097145100664,-1.90695782895705,-11.0913805974229,-20.5484746814463,-25.2156058622637,-21.3585129014101,-12.6241730341164,-5.24693527086237,0.863092483565902,1.26428688942633,1.09317886520443,-2.90776226558173,-12.7729052886524,-21.4053690732815,-27.1514638706268,-21.0762132905684,-11.7126439089081,-2.92662091376113,1.29002979216333,1.3733867595756,1.16139775694284,-3.6223629755496,-13.2974093053142,-21.970694503425,-24.5830868590113,-20.4739592155783,-10.3522436955239,-2.38231508649833,1.27785898695419,1.27848802198946,0.329523422616303,-5.01922823882743,-14.2754919845079,-21.7501836745882,-28.2488507467467,-18.931706697945,-10.067832696467,-2.04003480851035,1.24736460921934,1.28631281416331,0.373532989133844,-5.89162123324921,-20.8993618521588,-28.3145965972538,-25.5296461578861,-17.9060814785886,-8.99542682304184,-1.12589089809563,1.3679984685663,1.41381542663051,0.458851472964943,-6.7523894808422,-16.3038282854529,-23.448215891171,-23.8838141268816,-17.3039040447289,-8.15606985621615,-0.52643972210636,1.48585175613316,1.51591776471652,-0.228949489821975,-6.45420061536968
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-8.21880609896562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-17.3202952168214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,-24.2781693246166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-24.9432734716467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-16.1886693292662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-6.56805901861419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,-0.287428298893655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1.38776477018225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
