0,0,0,1.5334679E7,1.25E7,0.8151458533954313,-0.0887646763428707
0,0,1,4614316.0,1.25E7,2.70896054799888,0.43280268022285073
0,0,2,1611394.0,1.25E7,7.7572586220378135,0.8897082707856309
0,0,3,2009769.0,1.25E7,6.219620264816504,0.7937638699112165
0,0,4,5482527.0,1.25E7,2.27997053183687,0.3579292338674083
0,0,5,2686281.0,1.25E7,4.653273428952518,0.667758572670025
1,0,0,2507852.0,1.25E7,4.9843451686941656,0.697608109828598
0,0,6,3982652.0,1.25E7,3.1386121609420057,0.4967376531421623
1,0,1,2630666.0,1.25E7,4.751648441877456,0.6768443012070019
1,0,2,3080939.0,1.25E7,4.057204637936681,0.6082269132713344
0,0,7,4779687.0,1.25E7,2.6152340100931295,0.4175105554385305
1,0,3,3562965.0,1.25E7,3.5083140025231794,0.5450984568320407
0,1,0,4355624.0,9090909.0,2.08716569657987,0.3195569283437465
1,0,4,4189065.0,1.25E7,2.9839594277004533,0.47479291382556393
0,1,1,3765582.0,9090909.0,2.414210870988867,0.3827752011826961
1,0,5,1842027.0,1.25E7,6.786002593881632,0.8316140213138534
0,1,2,2385890.0,9090909.0,3.810280021291845,0.5809568935845619
1,0,6,3293856.0,1.25E7,3.794944284145998,0.5792054041404392
0,1,3,2424582.0,9090909.0,3.749474754823718,0.5739704338454708
1,0,7,2212454.0,1.25E7,5.649834979619915,0.7520357631314574
0,1,4,2265394.0,9090909.0,4.012948299501102,0.603463564571611
1,1,0,2015681.0,9090909.0,4.510093114932372,0.654185508371055
0,1,5,3119437.0,9090909.0,2.91427876248182,0.4645310914344017
1,1,1,2945205.0,9090909.0,3.0866812327155495,0.48949178140278815
0,1,6,2427475.0,9090909.0,3.745006230754179,0.5734525445935379
1,1,2,2725232.0,9090909.0,3.3358293899381777,0.523203830663795
0,1,7,2619447.0,9090909.0,3.4705451188743273,0.5403976948270621
1,1,3,2719734.0,9090909.0,3.3425728398438963,0.5240808799871522
0,1,8,3868485.0,9090909.0,2.3499920511518075,0.371066393273121
1,1,4,4730208.0,9090909.0,1.9218835619913543,0.28372707224175675
0,1,9,4796014.0,9090909.0,1.8955134409532584,0.2777268683251733
1,1,5,6878507.0,9090909.0,1.3216398558582554,0.12111312691813374
0,1,10,8016633.0,9090909.0,1.1340058850143195,0.05461530836871586
1,1,6,8477658.0,9090909.0,1.0723373129701623,0.030331417930309607
0,2,0,7154924.0,8333333.0,1.1646990240567194,0.06621371156040089
1,1,7,2519790.0,9090909.0,3.6078042217803863,0.557242962432162
1,1,8,2017481.0,9090909.0,4.506069202138707,0.6537978571339719
