0;0;1;0.023;0.100;-6.33;
0;1;1;0.011;0.100;-9.54;
0;2;1;0.011;0.100;-9.76;
1;0;1;0.012;0.100;-9.38;
1;1;1;0.008;0.100;-10.88;
1;2;1;0.010;0.100;-9.91;
2;0;1;0.010;0.100;-9.91;
2;1;1;0.008;0.100;-11.18;
2;2;1;0.007;0.100;-11.42;
0;3;15;0.009;0.007;1.43;
1;3;15;0.009;0.007;1.34;
3;0;1;0.009;0.100;-10.41;
3;1;1;0.008;0.100;-11.10;
3;2;1;0.008;0.100;-11.12;
0;4;15;0.008;0.007;0.92;
2;3;15;0.008;0.007;0.93;
1;4;15;0.008;0.007;0.83;
4;0;1;0.009;0.100;-10.56;
4;1;1;0.008;0.100;-10.78;
4;2;1;0.009;0.100;-10.54;
3;3;15;0.009;0.007;1.11;
0;5;15;0.008;0.007;0.81;
2;4;15;0.008;0.007;0.81;
5;0;1;0.009;0.100;-10.28;
1;5;15;0.008;0.007;0.95;
5;1;1;0.011;0.100;-9.64;
5;2;1;0.008;0.100;-10.98;
4;3;15;0.009;0.007;1.13;
3;4;15;0.009;0.007;1.15;
2;5;15;0.009;0.007;1.50;
6;0;1;0.011;0.100;-9.43;
0;6;15;0.010;0.007;1.56;
6;1;1;0.009;0.100;-10.30;
6;2;1;0.013;0.100;-8.85;
1;6;15;0.010;0.007;1.70;
5;3;15;0.010;0.007;1.97;
7;0;1;0.010;0.100;-9.88;
4;4;15;0.011;0.007;2.04;
7;1;1;0.013;0.100;-8.78;
7;2;1;0.015;0.100;-8.26;
3;5;15;0.012;0.007;2.56;
2;6;15;0.012;0.007;2.46;
6;3;15;0.011;0.007;2.18;
8;0;1;0.019;0.100;-7.32;
8;1;1;0.015;0.100;-8.14;
8;2;1;0.019;0.100;-7.15;
5;4;15;0.013;0.007;2.94;
9;0;1;0.012;0.100;-9.28;
7;3;15;0.012;0.007;2.56;
4;5;15;0.015;0.007;3.40;
9;1;1;0.025;0.100;-5.97;
9;2;1;0.018;0.100;-7.42;
0;7;30;0.011;0.003;5.37;
3;6;15;0.013;0.007;2.93;
10;0;1;0.020;0.100;-6.97;
6;4;15;0.015;0.007;3.52;
10;1;1;0.021;0.100;-6.73;
8;3;15;0.013;0.007;2.98;
10;2;1;0.021;0.100;-6.84;
1;7;30;0.014;0.003;6.12;
5;5;15;0.015;0.007;3.64;
11;0;1;0.011;0.100;-9.65;
11;1;1;0.020;0.100;-7.02;
11;2;1;0.011;0.100;-9.77;
7;4;15;0.018;0.007;4.32;
4;6;15;0.017;0.007;4.15;
9;3;15;0.017;0.007;4.11;
12;0;1;0.028;0.100;-5.51;
12;1;1;0.026;0.100;-5.92;
2;7;30;0.016;0.003;6.83;
12;2;1;0.014;0.100;-8.49;
6;5;15;0.020;0.007;4.69;
13;0;1;0.017;0.100;-7.57;
10;3;15;0.017;0.007;4.17;
13;1;1;0.041;0.100;-3.83;
8;4;15;0.021;0.007;4.98;
5;6;15;0.018;0.007;4.35;
13;2;1;0.031;0.100;-5.05;
14;0;1;0.018;0.100;-7.46;
11;3;15;0.019;0.007;4.45;
14;1;1;0.019;0.100;-7.28;
14;2;1;0.023;0.100;-6.43;
9;4;15;0.019;0.007;4.54;
0;8;30;0.018;0.003;7.40;
7;5;15;0.022;0.007;5.13;
3;7;30;0.019;0.003;7.45;
15;0;1;0.014;0.100;-8.56;
15;1;1;0.029;0.100;-5.32;
15;2;1;0.016;0.100;-8.02;
12;3;15;0.022;0.007;5.16;
6;6;15;0.021;0.007;5.07;
16;0;1;0.030;0.100;-5.27;
16;1;1;0.024;0.100;-6.15;
1;8;30;0.021;0.003;7.91;
10;4;15;0.024;0.007;5.63;
8;5;15;0.022;0.007;5.13;
16;2;1;0.019;0.100;-7.18;
17;0;1;0.028;0.100;-5.47;
13;3;15;0.025;0.007;5.69;
17;1;1;0.024;0.100;-6.20;
17;2;1;0.012;0.100;-9.10;
11;4;15;0.026;0.007;5.98;
4;7;30;0.021;0.003;8.09;
18;0;1;0.025;0.100;-6.05;
14;3;15;0.027;0.007;6.12;
7;6;15;0.024;0.007;5.58;
18;1;1;0.034;0.100;-4.75;
9;5;15;0.027;0.007;6.03;
18;2;1;0.022;0.100;-6.65;
19;0;1;0.028;0.100;-5.45;
19;1;1;0.024;0.100;-6.21;
19;2;1;0.013;0.100;-8.85;
12;4;15;0.027;0.007;6.02;
2;8;30;0.025;0.003;8.70;
15;3;15;0.030;0.007;6.53;
8;6;15;0.024;0.007;5.63;
20;0;1;0.028;0.100;-5.55;
20;1;1;0.028;0.100;-5.46;
16;3;15;0.028;0.007;6.17;
20;2;1;0.023;0.100;-6.31;
5;7;30;0.026;0.003;8.92;
21;0;1;0.041;0.100;-3.84;
17;3;15;0.028;0.007;6.17;
10;5;15;0.035;0.007;7.20;
21;1;1;0.034;0.100;-4.73;
21;2;1;0.045;0.100;-3.52;
22;0;1;0.026;0.100;-5.83;
22;1;1;0.024;0.100;-6.23;
0;9;30;0.027;0.003;9.01;
13;4;15;0.036;0.007;7.33;
11;5;15;0.034;0.007;7.03;
14;4;15;0.030;0.007;6.59;
22;2;1;0.043;0.100;-3.71;
9;6;15;0.030;0.007;6.49;
23;0;1;0.030;0.100;-5.18;
3;8;30;0.029;0.003;9.44;
18;3;15;0.033;0.007;6.90;
23;1;1;0.026;0.100;-5.92;
23;2;1;0.050;0.100;-3.05;
19;3;15;0.033;0.007;6.94;
15;4;15;0.033;0.007;6.89;
12;5;15;0.034;0.007;7.09;
24;0;1;0.052;0.100;-2.81;
24;1;1;0.044;0.100;-3.55;
16;4;15;0.032;0.007;6.83;
20;3;15;0.032;0.007;6.83;
25;0;1;0.031;0.100;-5.07;
24;2;1;0.044;0.100;-3.55;
6;7;30;0.032;0.003;9.87;
25;1;1;0.036;0.100;-4.39;
25;2;1;0.050;0.100;-3.00;
1;9;30;0.034;0.003;10.04;
10;6;15;0.032;0.007;6.82;
26;0;1;0.044;0.100;-3.54;
21;3;15;0.032;0.007;6.77;
26;1;1;0.037;0.100;-4.29;
17;4;15;0.038;0.007;7.51;
26;2;1;0.029;0.100;-5.31;
27;0;1;0.021;0.100;-6.85;
4;8;30;0.033;0.003;9.99;
7;7;30;0.032;0.003;9.84;
27;1;1;0.034;0.100;-4.67;
13;5;15;0.036;0.007;7.34;
14;5;15;0.036;0.007;7.33;
27;2;1;0.039;0.100;-4.09;
11;6;15;0.037;0.007;7.47;
22;3;15;0.040;0.007;7.74;
28;0;1;0.044;0.100;-3.57;
18;4;15;0.039;0.007;7.66;
28;1;1;0.050;0.100;-2.99;
29;0;1;0.026;0.100;-5.88;
19;4;15;0.036;0.007;7.32;
28;2;1;0.039;0.100;-4.04;
29;1;1;0.023;0.100;-6.36;
23;3;15;0.041;0.007;7.86;
2;9;30;0.036;0.003;10.34;
29;2;1;0.051;0.100;-2.89;
15;5;15;0.041;0.007;7.85;
12;6;15;0.042;0.007;7.97;
30;0;1;0.050;0.100;-3.00;
16;5;15;0.040;0.007;7.81;
8;7;30;0.038;0.003;10.59;
30;1;1;0.039;0.100;-4.07;
24;3;15;0.042;0.007;8.03;
30;2;1;0.040;0.100;-3.96;
20;4;15;0.044;0.007;8.19;
31;0;1;0.056;0.100;-2.53;
31;1;1;0.038;0.100;-4.15;
5;8;30;0.039;0.003;10.63;
21;4;15;0.039;0.007;7.72;
17;5;15;0.039;0.007;7.69;
31;2;1;0.047;0.100;-3.27;
25;3;15;0.046;0.007;8.36;
26;3;15;0.039;0.007;7.67;
32;0;1;0.065;0.100;-1.90;
13;6;15;0.040;0.007;7.76;
32;1;1;0.051;0.100;-2.91;
32;2;1;0.031;0.100;-5.12;
33;0;1;0.053;0.100;-2.79;
14;6;15;0.044;0.007;8.18;
33;1;1;0.035;0.100;-4.61;
3;9;30;0.038;0.003;10.62;
9;7;30;0.041;0.003;10.92;
22;4;15;0.043;0.007;8.13;
33;2;1;0.067;0.100;-1.73;
28;3;15;0.039;0.007;7.66;
34;0;1;0.062;0.100;-2.06;
27;3;15;0.049;0.007;8.67;
34;1;1;0.029;0.100;-5.41;
35;0;1;0.040;0.100;-4.03;
19;5;15;0.046;0.007;8.34;
34;2;1;0.091;0.100;-0.39;
35;1;1;0.040;0.100;-4.00;
18;5;15;0.053;0.007;9.03;
23;4;15;0.048;0.007;8.58;
35;2;1;0.041;0.100;-3.90;
29;3;15;0.048;0.007;8.53;
36;0;1;0.039;0.100;-4.09;
16;6;15;0.044;0.007;8.23;
36;1;1;0.057;0.100;-2.46;
24;4;15;0.044;0.007;8.22;
15;6;15;0.052;0.007;8.95;
36;2;1;0.046;0.100;-3.35;
37;0;1;0.041;0.100;-3.92;
37;1;1;0.041;0.100;-3.85;
17;6;15;0.042;0.007;8.00;
6;8;30;0.047;0.003;11.52;
37;2;1;0.052;0.100;-2.84;
10;7;30;0.045;0.003;11.26;
30;3;15;0.053;0.007;8.99;
21;5;15;0.048;0.007;8.60;
38;0;1;0.040;0.100;-3.94;
20;5;15;0.054;0.007;9.11;
31;3;15;0.048;0.007;8.61;
25;4;15;0.050;0.007;8.72;
38;1;1;0.072;0.100;-1.40;
39;0;1;0.028;0.100;-5.49;
38;2;1;0.049;0.100;-3.06;
26;4;15;0.055;0.007;9.15;
39;1;1;0.059;0.100;-2.29;
32;3;15;0.048;0.007;8.55;
4;9;30;0.046;0.003;11.39;
39;2;1;0.055;0.100;-2.63;
40;0;1;0.048;0.100;-3.19;
40;1;1;0.037;0.100;-4.28;
11;7;30;0.049;0.003;11.65;
40;2;1;0.048;0.100;-3.17;
41;0;1;0.071;0.100;-1.51;
33;3;15;0.053;0.007;9.04;
28;4;15;0.055;0.007;9.19;
22;5;15;0.059;0.007;9.44;
27;4;15;0.056;0.007;9.25;
7;8;30;0.055;0.003;12.16;
41;1;1;0.075;0.100;-1.25;
19;6;15;0.052;0.007;8.96;
41;2;1;0.047;0.100;-3.24;
42;0;1;0.098;0.100;-0.09;
34;3;15;0.055;0.007;9.20;
43;0;1;0.062;0.100;-2.08;
29;4;15;0.054;0.007;9.08;
18;6;15;0.059;0.007;9.44;
23;5;15;0.059;0.007;9.44;
42;1;1;0.125;0.100;0.96;
43;1;1;0.060;0.100;-2.21;
35;3;15;0.060;0.007;9.57;
43;2;1;0.052;0.100;-2.85;
44;0;1;0.077;0.100;-1.12;
42;2;1;0.087;0.100;-0.62;
12;7;30;0.056;0.003;12.27;
44;1;1;0.081;0.100;-0.91;
36;3;15;0.061;0.007;9.62;
45;0;1;0.067;0.100;-1.77;
8;8;30;0.056;0.003;12.26;
44;2;1;0.059;0.100;-2.31;
37;3;15;0.058;0.007;9.38;
21;6;15;0.057;0.007;9.34;
24;5;15;0.069;0.007;10.13;
45;1;1;0.063;0.100;-2.04;
30;4;15;0.060;0.007;9.54;
46;0;1;0.079;0.100;-1.02;
20;6;15;0.061;0.007;9.63;
45;2;1;0.070;0.100;-1.56;
25;5;15;0.060;0.007;9.54;
5;9;30;0.057;0.003;12.36;
46;1;1;0.059;0.100;-2.30;
47;0;1;0.056;0.100;-2.54;
31;4;15;0.066;0.007;9.97;
46;2;1;0.040;0.100;-4.03;
26;5;15;0.061;0.007;9.61;
47;1;1;0.074;0.100;-1.33;
38;3;15;0.066;0.007;9.93;
13;7;30;0.058;0.003;12.37;
32;4;15;0.066;0.007;9.95;
48;0;1;0.078;0.100;-1.05;
47;2;1;0.075;0.100;-1.27;
39;3;15;0.065;0.007;9.92;
33;4;15;0.057;0.007;9.29;
49;0;1;0.074;0.100;-1.32;
48;1;1;0.113;0.100;0.55;
9;8;30;0.060;0.003;12.55;
14;7;30;0.062;0.003;12.71;
49;1;1;0.064;0.100;-1.94;
48;2;1;0.068;0.100;-1.66;
40;3;15;0.071;0.007;10.28;
50;0;1;0.072;0.100;-1.41;
49;2;1;0.068;0.100;-1.69;
28;5;15;0.068;0.007;10.11;
50;1;1;0.064;0.100;-1.96;
27;5;15;0.070;0.007;10.24;
22;6;15;0.071;0.007;10.28;
41;3;15;0.067;0.007;10.02;
50;2;1;0.064;0.100;-1.97;
15;7;30;0.057;0.003;12.34;
42;3;15;0.061;0.007;9.61;
34;4;15;0.074;0.007;10.45;
23;6;15;0.068;0.007;10.09;
29;5;15;0.071;0.007;10.28;
17;7;30;0.058;0.003;12.38;
35;4;15;0.070;0.007;10.21;
16;7;30;0.064;0.003;12.83;
43;3;15;0.076;0.007;10.58;
6;9;30;0.063;0.003;12.75;
37;4;15;0.068;0.007;10.10;
36;4;15;0.072;0.007;10.35;
24;6;15;0.071;0.007;10.27;
44;3;15;0.075;0.007;10.51;
30;5;15;0.074;0.007;10.43;
25;6;15;0.072;0.007;10.36;
45;3;15;0.075;0.007;10.49;
26;6;15;0.067;0.007;10.04;
10;8;30;0.071;0.003;13.25;
31;5;15;0.073;0.007;10.38;
46;3;15;0.072;0.007;10.36;
38;4;15;0.072;0.007;10.31;
32;5;15;0.071;0.007;10.25;
47;3;15;0.071;0.007;10.30;
11;8;30;0.066;0.003;12.99;
33;5;15;0.076;0.007;10.58;
49;3;15;0.065;0.007;9.92;
48;3;15;0.070;0.007;10.24;
39;4;15;0.084;0.007;10.99;
28;6;15;0.074;0.007;10.45;
40;4;15;0.078;0.007;10.65;
7;9;30;0.071;0.003;13.31;
27;6;15;0.076;0.007;10.54;
18;7;30;0.067;0.003;13.01;
41;4;15;0.075;0.007;10.52;
19;7;30;0.072;0.003;13.37;
35;5;15;0.064;0.007;9.84;
50;3;15;0.076;0.007;10.59;
42;4;15;0.072;0.007;10.33;
29;6;15;0.071;0.007;10.26;
34;5;15;0.079;0.007;10.73;
12;8;30;0.069;0.003;13.15;
43;4;15;0.073;0.007;10.37;
36;5;15;0.071;0.007;10.24;
44;4;15;0.067;0.007;10.05;
37;5;15;0.074;0.007;10.46;
30;6;15;0.068;0.007;10.06;
8;9;30;0.073;0.003;13.42;
21;7;30;0.073;0.003;13.39;
45;4;15;0.068;0.007;10.07;
31;6;15;0.066;0.007;9.96;
20;7;30;0.073;0.003;13.40;
46;4;15;0.068;0.007;10.09;
32;6;15;0.065;0.007;9.91;
47;4;15;0.067;0.007;9.99;
13;8;30;0.072;0.003;13.32;
38;5;15;0.074;0.007;10.45;
49;4;15;0.063;0.007;9.79;
39;5;15;0.062;0.007;9.66;
48;4;15;0.064;0.007;9.85;
14;8;30;0.070;0.003;13.19;
9;9;30;0.073;0.003;13.38;
40;5;15;0.065;0.007;9.88;
15;8;30;0.065;0.003;12.91;
33;6;15;0.079;0.007;10.73;
22;7;30;0.069;0.003;13.17;
35;6;15;0.064;0.007;9.82;
41;5;15;0.070;0.007;10.23;
50;4;15;0.069;0.007;10.14;
23;7;30;0.070;0.003;13.25;
16;8;30;0.068;0.003;13.07;
34;6;15;0.066;0.007;9.98;
24;7;30;0.063;0.003;12.73;
42;5;15;0.075;0.007;10.50;
17;8;30;0.072;0.003;13.34;
44;5;15;0.062;0.007;9.68;
43;5;15;0.067;0.007;10.00;
37;6;15;0.067;0.007;10.05;
45;5;15;0.061;0.007;9.62;
10;9;30;0.064;0.003;12.84;
36;6;15;0.073;0.007;10.39;
46;5;15;0.062;0.007;9.67;
25;7;30;0.069;0.003;13.13;
26;7;30;0.070;0.003;13.23;
38;6;15;0.060;0.007;9.53;
49;5;15;0.059;0.007;9.46;
48;5;15;0.060;0.007;9.51;
47;5;15;0.070;0.007;10.22;
11;9;30;0.068;0.003;13.11;
39;6;15;0.067;0.007;10.02;
40;6;15;0.060;0.007;9.56;
28;7;30;0.065;0.003;12.93;
19;8;30;0.063;0.003;12.77;
18;8;30;0.064;0.003;12.87;
29;7;30;0.063;0.003;12.78;
27;7;30;0.067;0.003;13.02;
50;5;15;0.061;0.007;9.60;
41;6;15;0.065;0.007;9.88;
42;6;15;0.061;0.007;9.63;
12;9;30;0.066;0.003;13.00;
43;6;15;0.062;0.007;9.71;
44;6;15;0.066;0.007;9.98;
46;6;15;0.057;0.007;9.36;
20;8;30;0.061;0.003;12.60;
21;8;30;0.064;0.003;12.81;
30;7;30;0.066;0.003;12.95;
32;7;30;0.061;0.003;12.60;
45;6;15;0.067;0.007;10.04;
31;7;30;0.064;0.003;12.82;
49;6;15;0.063;0.007;9.79;
48;6;15;0.063;0.007;9.75;
13;9;30;0.065;0.003;12.93;
47;6;15;0.066;0.007;9.95;
14;9;30;0.064;0.003;12.85;
50;6;15;0.050;0.007;8.79;
15;9;30;0.063;0.003;12.80;
22;8;30;0.063;0.003;12.75;
33;7;30;0.065;0.003;12.90;
16;9;30;0.059;0.003;12.46;
35;7;30;0.064;0.003;12.84;
23;8;30;0.061;0.003;12.66;
24;8;30;0.060;0.003;12.55;
34;7;30;0.062;0.003;12.69;
17;9;30;0.063;0.003;12.75;
37;7;30;0.059;0.003;12.45;
25;8;30;0.057;0.003;12.31;
36;7;30;0.059;0.003;12.51;
26;8;30;0.059;0.003;12.52;
38;7;30;0.060;0.003;12.54;
39;7;30;0.054;0.003;12.11;
40;7;30;0.055;0.003;12.19;
28;8;30;0.056;0.003;12.26;
18;9;30;0.058;0.003;12.40;
19;9;30;0.059;0.003;12.49;
27;8;30;0.056;0.003;12.26;
29;8;30;0.059;0.003;12.48;
43;7;30;0.052;0.003;11.93;
30;8;30;0.048;0.003;11.57;
41;7;30;0.060;0.003;12.56;
42;7;30;0.057;0.003;12.36;
21;9;30;0.051;0.003;11.87;
46;7;30;0.053;0.003;12.03;
44;7;30;0.055;0.003;12.20;
32;8;30;0.054;0.003;12.12;
20;9;30;0.057;0.003;12.31;
31;8;30;0.054;0.003;12.11;
49;7;30;0.050;0.003;11.72;
45;7;30;0.057;0.003;12.31;
48;7;30;0.054;0.003;12.07;
22;9;30;0.047;0.003;11.53;
47;7;30;0.053;0.003;12.03;
50;7;30;0.051;0.003;11.87;
33;8;30;0.049;0.003;11.71;
35;8;30;0.049;0.003;11.67;
23;9;30;0.048;0.003;11.55;
24;9;30;0.049;0.003;11.68;
34;8;30;0.048;0.003;11.62;
36;8;30;0.044;0.003;11.23;
37;8;30;0.049;0.003;11.68;
25;9;30;0.048;0.003;11.57;
38;8;30;0.044;0.003;11.18;
26;9;30;0.047;0.003;11.47;
39;8;30;0.046;0.003;11.42;
40;8;30;0.047;0.003;11.45;
28;9;30;0.044;0.003;11.21;
41;8;30;0.037;0.003;10.42;
27;9;30;0.043;0.003;11.09;
29;9;30;0.041;0.003;10.92;
42;8;30;0.040;0.003;10.79;
43;8;30;0.042;0.003;11.00;
30;9;30;0.043;0.003;11.06;
46;8;30;0.040;0.003;10.80;
44;8;30;0.039;0.003;10.73;
31;9;30;0.036;0.003;10.39;
32;9;30;0.038;0.003;10.60;
49;8;30;0.038;0.003;10.59;
45;8;30;0.037;0.003;10.50;
48;8;30;0.034;0.003;10.06;
50;8;30;0.033;0.003;9.96;
33;9;30;0.032;0.003;9.88;
47;8;30;0.036;0.003;10.35;
35;9;30;0.034;0.003;10.09;
34;9;30;0.032;0.003;9.88;
36;9;30;0.032;0.003;9.81;
37;9;30;0.030;0.003;9.52;
38;9;30;0.027;0.003;9.13;
39;9;30;0.026;0.003;8.97;
40;9;30;0.025;0.003;8.70;
42;9;30;0.021;0.003;7.93;
41;9;30;0.025;0.003;8.69;
43;9;30;0.021;0.003;8.04;
46;9;30;0.020;0.003;7.73;
49;9;30;0.017;0.003;7.18;
50;9;30;0.015;0.003;6.53;
44;9;30;0.020;0.003;7.80;
45;9;30;0.017;0.003;7.17;
48;9;30;0.018;0.003;7.36;
47;9;30;0.014;0.003;6.24;
