lev1;cycle;2;countPeriod;5;amplitude;30;srt;132606030
lev1;cycle;7;countPeriod;1;amplitude;42;srt;178966334
lev1;cycle;4;countPeriod;3;amplitude;50;srt;204482101
lev1;cycle;3;countPeriod;4;amplitude;42;srt;170747468
lev1;cycle;0;countPeriod;9;amplitude;18;srt;104032637
lev1;cycle;9;countPeriod;0;amplitude;30;srt;140646366
lev1;cycle;1;countPeriod;9;amplitude;18;srt;85995798
lev1;cycle;2;countPeriod;6;amplitude;18;srt;90098911
lev1;cycle;6;countPeriod;2;amplitude;49;srt;211462644
lev1;cycle;2;countPeriod;7;amplitude;11;srt;46733374
lev1;cycle;3;countPeriod;5;amplitude;30;srt;122683023
lev1;cycle;8;countPeriod;1;amplitude;42;srt;206329959
lev1;cycle;5;countPeriod;3;amplitude;50;srt;227543015
lev1;cycle;2;countPeriod;8;amplitude;10;srt;51296717
lev1;cycle;4;countPeriod;4;amplitude;42;srt;178337894
lev1;cycle;3;countPeriod;6;amplitude;18;srt;72028893
lev1;cycle;7;countPeriod;2;amplitude;49;srt;217774740
lev1;cycle;9;countPeriod;1;amplitude;42;srt;168875819
lev1;cycle;2;countPeriod;9;amplitude;18;srt;76165307
lev1;cycle;3;countPeriod;7;amplitude;11;srt;41672097
lev1;cycle;6;countPeriod;3;amplitude;50;srt;199538243
lev1;cycle;3;countPeriod;8;amplitude;10;srt;32820251
lev1;cycle;4;countPeriod;5;amplitude;30;srt;112177180
lev1;cycle;5;countPeriod;4;amplitude;42;srt;160748721
lev1;cycle;8;countPeriod;2;amplitude;49;srt;190932997
lev1;cycle;3;countPeriod;9;amplitude;18;srt;70421772
lev1;cycle;4;countPeriod;6;amplitude;18;srt;68474885
lev1;cycle;4;countPeriod;7;amplitude;11;srt;27958902
lev1;cycle;7;countPeriod;3;amplitude;50;srt;173110779
lev1;cycle;9;countPeriod;2;amplitude;49;srt;173288231
lev1;cycle;5;countPeriod;5;amplitude;30;srt;89206590
lev1;cycle;4;countPeriod;8;amplitude;10;srt;28377339
lev1;cycle;6;countPeriod;4;amplitude;42;srt;133853518
lev1;cycle;5;countPeriod;6;amplitude;18;srt;49270564
lev1;cycle;4;countPeriod;9;amplitude;18;srt;53383078
lev1;cycle;8;countPeriod;3;amplitude;50;srt;141994266
lev1;cycle;5;countPeriod;7;amplitude;11;srt;28587439
lev1;cycle;6;countPeriod;5;amplitude;30;srt;82419085
lev1;cycle;7;countPeriod;4;amplitude;42;srt;113569886
lev1;cycle;5;countPeriod;8;amplitude;10;srt;24114410
lev1;cycle;9;countPeriod;3;amplitude;50;srt;138276511
lev1;cycle;6;countPeriod;6;amplitude;18;srt;48262143
lev1;cycle;5;countPeriod;9;amplitude;18;srt;44221856
lev1;cycle;6;countPeriod;7;amplitude;11;srt;26336150
lev1;cycle;8;countPeriod;4;amplitude;42;srt;101019155
lev1;cycle;7;countPeriod;5;amplitude;30;srt;73292919
lev1;cycle;6;countPeriod;8;amplitude;10;srt;20786448
lev1;cycle;7;countPeriod;6;amplitude;18;srt;42430907
lev1;cycle;9;countPeriod;4;amplitude;42;srt;102494521
lev1;cycle;6;countPeriod;9;amplitude;18;srt;45798588
lev1;cycle;8;countPeriod;5;amplitude;30;srt;70026188
lev1;cycle;7;countPeriod;7;amplitude;11;srt;26490789
lev1;cycle;7;countPeriod;8;amplitude;10;srt;20483112
lev1;cycle;8;countPeriod;6;amplitude;18;srt;39870012
lev1;cycle;9;countPeriod;5;amplitude;30;srt;67654042
lev1;cycle;7;countPeriod;9;amplitude;18;srt;43427925
lev1;cycle;8;countPeriod;7;amplitude;11;srt;26333498
lev1;cycle;8;countPeriod;8;amplitude;10;srt;22395272
lev1;cycle;9;countPeriod;6;amplitude;18;srt;40211780
lev1;cycle;9;countPeriod;7;amplitude;11;srt;30131341
lev1;cycle;8;countPeriod;9;amplitude;18;srt;46274782
lev1;cycle;9;countPeriod;8;amplitude;10;srt;39340508
lev1;cycle;9;countPeriod;9;amplitude;18;srt;59659669
