1
0,-86.48746023844947
1,-90.52950890673813
2,-91.12622485001857
3,-91.938361496958
4,-91.49927864419416
5,-91.30193003876508
6,-90.76908187368662
7,-90.4692754507047
8,-89.83818480474187
9,-89.26185821981494

10
0,-86.83873339649561
1,-87.40008332273982
2,-88.91977223063412
3,-89.17051721655213
4,-89.68788640098622
5,-89.6050095959739
6,-89.0654185031986
7,-88.42858274650123
8,-85.34133968037428
9,-87.28298472468995

20
0,-91.3065480789346
1,-90.22683579281987
2,-91.79972443655626
3,-93.32558784069793
4,-92.76811398796595
5,-92.69611811143812
6,-92.1891662653174
7,-90.09159591885484
8,-90.91933464038391
9,-89.61258188721243

0,-87.43651255741364
1,-86.68648996126582
2,-90.00002098596752
3,-91.00514204897372
4,-92.41590056397622
5,-92.4743001171711
6,-91.56764602151986
7,-89.39434337309265
8,-89.80893277222226
9,-89.08096555333472

30
0,-90.28077717120634
1,-86.68541680590312
2,-91.69784021610073
3,-90.67843180569146
4,-92.03172846953517
5,-90.76501319218237
6,-91.02042198281137
7,-89.87888481045432
8,-88.38579346833498
9,-86.42961109750482

40
0,-92.78372888120964
1,-89.84624138322467
2,-91.41802709125054
3,-93.09005787990736
4,-93.60679903306233
5,-92.93507751235292
6,-92.39474619611715
7,-91.57780760880094
8,-91.32860462959432
9,-90.52427908203651

50
0,-96.80741647233748
1,-94.30918528515677
2,-94.33484927834411
3,-97.66365007538893
4,-94.92171818493718
5,-95.80637692569621
6,-95.44350811819837
7,-94.24112741718143
8,-91.51835268888675
9,-93.18699574172443

