0.020543698397354,1.73832185785213,1.11019645802178,0.267011231496284,0.702139482062254,1.26359237601408,1.34501608740862,1.08666742180584,0.865507617260544,1.47483744190396,1.53298394550388,0.521915819687093,-0.074706451187179,0.194024944012755,0.787493680879869,1.54240856831035,1.28551530026237,1.10671683560542,0.922216642782251,1.49028163926056,0.907641817406888,0.034850982980202,0.206838820850366,0.484979135429937,1.11492996147207,1.6092950018614,1.20111636930237,1.02879621486118,0.84011517217489,1.58019446105731,1.13078132515384,0.822148973622916,0.354675216773323,0.932590322663267,0.893989550124273,1.48531909186239,1.53119002272619,0.865347596955445,1.12348616872004,1.31802112363023,1.65421530169077,0.823763159076633,0.422583012274209,0.718681216183673,1.24125510609174,1.18718862943304,1.3169131412791,0.921278698129893,1.40357716842768,1.44640783364606,1.67280108177417,0.555864640446284,0.200881334916485,0.571576249450347,1.20300415890216,1.5194774956492,1.17344881541395,0.897476425928533,1.63214130879755,1.40385603587683,1.77157234137641,0.677464473758248,0.326935059291598,0.515228842687608,1.79548584052031,1.38286750747386,1.3718589403101,1.06466663792796,1.61607005517359,1.71696106354538,1.00251218690721,0.913350874168744,0.898429788649158,0.836931658858962,1.33799964782279,1.43610213847179,1.09127468438223,0.925073866328501,1.42308339929804,1.77267846134933,1.39530200621932,0.900616360981507,0.491144634437346,0.735334568346914,1.42296931178421,1.38946948771036,1.13742006156297,0.99046263636446,1.2039830869076,1.25582601317578,1.30969879720322,0.626562289435946,0.020149371674301,1.14685773166016,1.64437354111356,1.48321407667561,1.1292603194314,1.02411441856315,1.54619927924325,1.76521952705608
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.020543698397354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.73832185785213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1.11019645802178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.267011231496284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.702139482062254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1.26359237601408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
