 Number of tacts (im units) = 1
 Number of massive (im units) = 100
 Command Line ping 192.168.1.108 > /dev/null 2>&1
cycle , cPeriod , count , procDur , procTime , lI , spb
0,7,6,4092240.0,6666666.0,0.6138360613836061,-0.21194760140457033
0,7,7,5413698.0,6666666.0,0.8120547812054781,-0.09041467227020779
0,7,8,2976754.0,6666666.0,0.4465131446513145,-0.3501657516343268
0,7,9,4872649.0,6666666.0,0.7308974230897423,-0.1361435692965964
0,7,10,5443401.0,6666666.0,0.8165102316510232,-0.08803836876964118
0,7,11,2726669.0,6666666.0,0.4090003909000391,-0.3882762769177222
0,7,12,4865978.0,6666666.0,0.7298967729896773,-0.13673855644251032
0,7,13,3542815.0,6666666.0,0.5314223031422303,-0.2745602227365442
0,7,14,3456161.0,6666666.0,0.5184242018424202,-0.2853147322893293
0,8,0,4922906.0,6666666.0,0.7384359738435974,-0.1316871542611151
0,8,1,6030386.0,6666666.0,0.9045579904557991,-0.043563585655857
0,8,2,2852399.0,6666666.0,0.4278598927859893,-0.36869842199490327
0,8,3,3907524.0,6666666.0,0.5861286586128659,-0.23200704338012335
0,8,4,6007020.0,6666666.0,0.901053090105309,-0.045249619608602146
0,8,5,5934322.0,6666666.0,0.890148389014839,-0.0505375898061847
0,8,6,5999378.0,6666666.0,0.899906789990679,-0.04580247132630985
0,8,7,2602565.0,6666666.0,0.3903847890384789,-0.4085071125354438
0,8,8,5979536.0,6666666.0,0.896930489693049,-0.047241212599683155
0,8,9,3549570.0,6666666.0,0.5324355532435553,-0.2737329523296726
0,8,10,5437041.0,6666666.0,0.8155562315556232,-0.08854608954412667
0,8,11,4510574.0,6666666.0,0.6765861676586168,-0.16967688531088448
0,8,12,2495228.0,6666666.0,0.37428423742842376,-0.4267984623378933
0,8,13,3698398.0,6666666.0,0.5547597554759756,-0.2558950519402396
0,8,14,3631785.0,6666666.0,0.5447678044767804,-0.2637885669382282
0,9,0,4133578.0,5882352.0,0.7027083724333396,-0.15322487202142898
0,9,1,2564803.0,5882352.0,0.4360165797626528,-0.3604969961384593
0,9,2,4508040.0,5882352.0,0.7663669226187076,-0.11556324823298218
0,9,3,2652664.0,5882352.0,0.45095295215247233,-0.34586876563067714
0,9,4,2941521.0,5882352.0,0.500058650009384,-0.3009790559006623
0,9,5,2945163.0,5882352.0,0.5006777901084464,-0.30044167332503874
0,9,6,2969586.0,5882352.0,0.5048297007727521,-0.2968551020557892
0,9,7,2677403.0,5882352.0,0.45515858282537325,-0.3418372634599688
0,9,8,4322828.0,5882352.0,0.7348808775809405,-0.13378305329952933
0,9,9,3283150.0,5882352.0,0.5581355893016943,-0.2532602839793983
0,9,10,4224450.0,5882352.0,0.7181566149050583,-0.1437808349053715
0,9,11,3164594.0,5882352.0,0.5379810660769706,-0.2692330088001364
0,9,12,3665326.0,5882352.0,0.6231055196968831,-0.20543840158863347
0,9,13,5003707.0,5882352.0,0.8506303261008522,-0.07025913817092237
0,9,14,3619446.0,5882352.0,0.615305918448947,-0.21090890753937686
0,9,15,4490269.0,5882352.0,0.7633458521353363,-0.11727864993167687
0,9,16,6171886.0,5882352.0,1.0492207878753261,0.02086688654098943
0,10,0,5428639.0,5000000.0,1.0857278,0.035720958056310106
0,10,1,2411760.0,5000000.0,0.482352,-0.3166359163992511
0,10,2,5458265.0,5000000.0,1.091653,0.03808461260501978
0,10,3,5989299.0,5000000.0,1.1978598,0.0784059902991541
0,10,4,3830743.0,5000000.0,0.7661486,-0.11568698767682002
0,10,5,6329473.0,5000000.0,1.2658946,0.10239754727377932
0,10,6,2314266.0,5000000.0,0.4628532,-0.33455672936898867
0,10,7,5425517.0,5000000.0,1.0851034,0.03547112427653154
0,10,8,6037905.0,5000000.0,1.207581,0.08191627124401239
0,10,9,2762873.0,5000000.0,0.5525746,-0.25760908202060645
0,10,10,5274125.0,5000000.0,1.054825,0.023180414289185353
0,10,11,3324854.0,5000000.0,0.6649708,-0.1771974248883216
0,10,12,5901243.0,5000000.0,1.1802486,0.07197349394749057
0,10,13,5868352.0,5000000.0,1.1736704,0.06954615180194502
0,10,14,5453487.0,5000000.0,1.0906974,0.03770427786736176
0,10,15,2712005.0,5000000.0,0.542401,-0.26567951845131466
0,10,16,4687046.0,5000000.0,0.9374092,-0.02807078850556015
0,10,17,5127429.0,5000000.0,1.0254858,0.01092965102877298
0,10,18,5837737.0,5000000.0,1.1675474,0.06727452105020207
0,10,19,4259490.0,5000000.0,0.851898,-0.06961240134716001
0,11,0,4259718.0,4347826.0,0.9797351595947031,-0.008891306216731521
0,11,1,2111645.0,4347826.0,0.4856783597135672,-0.3136512468797736
0,11,2,4062539.0,4347826.0,0.9343839886876798,-0.029474612102572482
0,11,3,5837705.0,4347826.0,1.3426721768534435,0.12796998946489788
0,11,4,2288629.0,4347826.0,0.5263846805276936,-0.2786967585641266
0,11,5,4386531.0,4347826.0,1.008902150178043,0.00384904760617249
0,11,6,4496540.0,4347826.0,1.0342042206840845,0.01460630583603875
0,11,7,3105314.0,4347826.0,0.7142222342844446,-0.14616663401338675
0,11,8,3273220.0,4347826.0,0.7528406150568123,-0.12329695916203467
0,11,9,5933962.0,4347826.0,1.3648112872962257,0.1350726055513171
0,11,10,3124978.0,4347826.0,0.718744954374899,-0.14342519106033821
0,11,11,4476227.0,4347826.0,1.0295322305906447,0.012639947212970905
0,11,12,3269567.0,4347826.0,0.7520004250400085,-0.12378191393963685
0,11,13,2282377.0,4347826.0,0.5249467204989344,-0.279884773103602
0,11,14,3283103.0,4347826.0,0.7551137051022742,-0.12198764733722285
0,11,15,3124150.0,4347826.0,0.7185545143710903,-0.14354027778383632
0,11,16,2983743.0,4347826.0,0.6862609037252181,-0.1635107421555864
0,11,17,4043384.0,4347826.0,0.9299783385995668,-0.03152716707642856
0,11,18,5969899.0,4347826.0,1.3730767974615359,0.13769482841011832
0,11,19,5045374.0,4347826.0,1.1604360432087208,0.06462120955113479
0,11,20,4866491.0,4347826.0,1.119292952385859,0.04894376923930155
0,11,21,3276774.0,4347826.0,0.7536580350731606,-0.12282566629057359
0,11,22,5358609.0,4347826.0,1.232480094649602,0.09077991386922928
0,12,0,4861706.0,4000000.0,1.2154265,0.08472870105713108
0,12,1,2676609.0,4000000.0,0.66915225,-0.1744750574009141
0,12,2,3401886.0,4000000.0,0.8504715,-0.07034023537312907
0,12,3,3546470.0,4000000.0,0.8866175,-0.052263700875137827
0,12,4,2665539.0,4000000.0,0.66638475,-0.17627495017664543
0,12,5,3903289.0,4000000.0,0.97582225,-0.010629283639148623
0,12,6,5887009.0,4000000.0,1.47175225,0.16783470842973902
0,12,7,4434129.0,4000000.0,1.10853225,0.044748332356510184
0,12,8,5714158.0,4000000.0,1.4285395,0.15489225339560111
0,12,9,4115619.0,4000000.0,1.02890475,0.012375172173434718
0,12,10,3200696.0,4000000.0,0.800174,-0.09681556422917484
0,12,11,3091461.0,4000000.0,0.77286525,-0.11189621925471485
0,12,12,3904229.0,4000000.0,0.97605725,-0.010524708327260377
0,12,13,2105338.0,4000000.0,0.5263345,-0.278738162058422
0,12,14,2165957.0,4000000.0,0.54148925,-0.2664101608521841
0,12,15,5447623.0,4000000.0,1.36190575,0.13414705348628564
0,12,16,5902554.0,4000000.0,1.4756385,0.16897997761970976
0,12,17,2392731.0,4000000.0,0.59818275,-0.2231661150222373
0,12,18,4345345.0,4000000.0,1.08633625,0.03596427176929743
0,12,19,6064603.0,4000000.0,1.51615075,0.18074238509433424
0,12,20,2569894.0,4000000.0,0.6424735,-0.19214478090113174
0,12,21,4979050.0,4000000.0,1.2447625,0.09508649618771892
0,12,22,6015489.0,4000000.0,1.50387225,0.17721094564625894
0,12,23,5357207.0,4000000.0,1.33930175,0.12687843630696613
0,12,24,2803850.0,4000000.0,0.7009625,-0.15430521524118426
0,13,0,2755345.0,4000000.0,0.68883625,-0.16188400621073218
0,13,1,4258345.0,4000000.0,1.06458625,0.027180852605391242
0,13,2,5508200.0,4000000.0,1.37705,0.1389497095596579
0,13,3,5976500.0,4000000.0,1.494125,0.1743869325123987
0,13,4,6092973.0,4000000.0,1.52324325,0.18276926229675425
0,13,5,2462861.0,4000000.0,0.61571525,-0.21062008969448637
0,13,6,6055607.0,4000000.0,1.51390175,0.18009769100460296
0,13,7,6108890.0,4000000.0,1.5272225,0.1839023137315124
0,13,8,2293705.0,4000000.0,0.57342625,-0.24152243003409452
0,13,9,2391119.0,4000000.0,0.59777975,-0.22345880092640458
0,13,10,2295079.0,4000000.0,0.57376975,-0.2412623521415774
0,13,11,2279588.0,4000000.0,0.569897,-0.24420362919369876
0,13,12,3080591.0,4000000.0,0.77014775,-0.11342594904283539
0,13,13,4440195.0,4000000.0,1.11004875,0.04534205211195824
0,13,14,5910232.0,4000000.0,1.477558,0.169544537665346
0,13,15,4889196.0,4000000.0,1.222299,0.08717745645177295
0,13,16,2557193.0,4000000.0,0.63929825,-0.19429648439201322
0,13,17,5899086.0,4000000.0,1.4747715,0.1687247362623063
0,13,18,6091821.0,4000000.0,1.52295525,0.18268714236191697
0,13,19,2201906.0,4000000.0,0.5504765,-0.2592612164527534
0,13,20,4721715.0,4000000.0,1.18042875,0.07203977844085149
0,13,21,3495909.0,4000000.0,0.87397725,-0.058499872088772095
0,13,22,6116300.0,4000000.0,1.529075,0.18442878775850147
0,13,23,3275381.0,4000000.0,0.81884525,-0.08679816590900821
0,13,24,3708520.0,4000000.0,0.92713,-0.032859365829355947
0,14,0,3209078.0,4347826.0,0.7380879547617591,-0.13189188209072916
0,14,1,5922495.0,4347826.0,1.3621738772434775,0.13423254745019306
0,14,2,5875456.0,4347826.0,1.351354907027098,0.13076942298318406
