 Number of tacts (im units) = 1
 Number of massive (im units) = 100
 Command Line curl 192.168.222.3:9000 > /dev/null 2>&1
cycle , cPeriod , count , procDur , procTime , lI , spb
0,0,0,2.0078286E7,5000000.0,0.24902524050110653,-0.6037566318006369
0,0,1,1.4179363E7,5000000.0,0.3526251496629291,-0.4526867165111027
0,0,2,1.2206677E7,5000000.0,0.40961188700249873,-0.38762744855399534
0,0,3,1.9825911E7,5000000.0,0.25219522068872396,-0.5982631479301925
0,0,4,1.0350523E7,5000000.0,0.48306737736827404,-0.31599229041107024
0,0,5,8866695.0,5000000.0,0.5639079724745241,-0.24879176535628728
0,0,6,1.1990008E7,5000000.0,0.41701390024093393,-0.37984946853386375
0,0,7,1.0953377E7,5000000.0,0.45648022523099496,-0.34057803140257426
0,0,8,1.1029911E7,5000000.0,0.4533128145820941,-0.3436020038099895
0,0,9,1.0025395E7,5000000.0,0.49873346636217325,-0.30213148847149784
0,0,10,9231787.0,5000000.0,0.5416069499870394,-0.2663157713508764
0,0,11,1.1131101E7,5000000.0,0.44919186341045686,-0.34756811908009033
0,0,12,9965113.0,5000000.0,0.5017504568187034,-0.29951222343688577
0,0,13,1.0847522E7,5000000.0,0.46093476464025607,-0.336360535264393
0,0,14,1.044965E7,5000000.0,0.4784849253324274,-0.32013174011926177
0,0,15,9988887.0,5000000.0,0.5005562681808293,-0.3005470958332256
0,0,16,9126178.0,5000000.0,0.5478744771359928,-0.26131893080672536
0,0,17,9003805.0,5000000.0,0.5553207782709644,-0.2554560763570766
0,0,18,9703567.0,5000000.0,0.5152744346486194,-0.28796140453380786
0,0,19,1.0433686E7,5000000.0,0.47921702838287444,-0.31946775822866874
0,1,0,1.0702404E7,3225806.0,0.30140947772108023,-0.5208430955607021
0,1,1,1.0108179E7,3225806.0,0.31912830194241715,-0.49603467862575795
0,1,2,9831023.0,3225806.0,0.32812516052500335,-0.48396046678488264
0,1,3,9312320.0,3225806.0,0.3464019707226556,-0.4604196458938939
0,1,4,9376797.0,3225806.0,0.3440200315736813,-0.4634162686243164
0,1,5,1.1201481E7,3225806.0,0.28798031260330664,-0.5406372011991005
0,1,6,1.0236156E7,3225806.0,0.31513841719489233,-0.5014986505906792
0,1,7,1.0209084E7,3225806.0,0.31597408739119004,-0.5003485318260765
0,1,8,9284791.0,3225806.0,0.3474290374441385,-0.4591338868827311
0,1,9,9690463.0,3225806.0,0.33288461036381856,-0.47770628230973616
0,1,10,9871543.0,3225806.0,0.3267782959563667,-0.48574679626264977
0,1,11,1.2916535E7,3225806.0,0.24974236511572181,-0.602507779733792
0,1,12,1.2823443E7,3225806.0,0.25155537401304784,-0.5993664003446635
0,1,13,1.1333439E7,3225806.0,0.2846272874455847,-0.5457234660965964
0,1,14,1.0174569E7,3225806.0,0.3170459603743412,-0.49887777598375127
0,1,15,1.0620461E7,3225806.0,0.3037350261914243,-0.5175051231145577
0,1,16,1.098683E7,3225806.0,0.2936066181054954,-0.5322341593339517
0,1,17,9839703.0,3225806.0,0.32783570804931816,-0.48434374459044915
0,1,18,1.0568781E7,3225806.0,0.3052202519855412,-0.5153866534374462
0,1,19,9461775.0,3225806.0,0.34093032227039854,-0.46733437099439834
0,1,20,8843328.0,3225806.0,0.3647728547442773,-0.437977487979068
0,1,21,9349800.0,3225806.0,0.3450133692699309,-0.46216407568712736
0,1,22,9568362.0,3225806.0,0.3371325206968549,-0.4721993522610754
0,1,23,9689280.0,3225806.0,0.3329252534760065,-0.4776532609283144
0,1,24,9520514.0,3225806.0,0.3388268742633013,-0.47002215063948655
0,1,25,1.0010786E7,3225806.0,0.32223303944365606,-0.49182993222087795
0,1,26,8875359.0,3225806.0,0.3634563965243547,-0.4395476835249706
0,1,27,1.0506768E7,3225806.0,0.30702172161791336,-0.5128308973401436
0,1,28,9593384.0,3225806.0,0.33625319282538885,-0.47333358321298596
0,1,29,9653168.0,3225806.0,0.334170709553589,-0.47603161918446935
0,1,30,1.1072636E7,3225806.0,0.2913313505474216,-0.5356127778606963
0,2,0,1.1052911E7,2702702.0,0.24452399915280237,-0.6116785100039993
0,2,1,9382555.0,2702702.0,0.288056078541506,-0.5405229558855343
0,2,2,8836995.0,2702702.0,0.30583948502856456,-0.5145064462519142
0,2,3,9236476.0,2702702.0,0.29261181428934585,-0.53370814308737
0,2,4,1.1767238E7,2702702.0,0.22968023592282233,-0.6388763744129469
0,2,5,9735892.0,2702702.0,0.27760188794206014,-0.5565775846147664
0,2,6,1.0455387E7,2702702.0,0.2584985137326815,-0.5875419495895771
0,2,7,9441007.0,2702702.0,0.28627264019611465,-0.5432201566226272
0,2,8,9147486.0,2702702.0,0.29545844617854566,-0.5295035904658167
0,2,9,9627315.0,2702702.0,0.2807326861123792,-0.5517070188874215
0,2,10,1.183632E7,2702702.0,0.22833972045365453,-0.6414185349689242
