 Number of tacts (im units) = 1
 Number of massive (im units) = 100
 Trajectory File: sinus.txt
 Coef Load Impact: 10
 Command Line: curl 192.168.222.3:9000 > /dev/null 2>&1
cycle , cPeriod , count , procDur , procTime , spb
0,4,20,9150091.0,4347826.0,-3.231532579613331
0,4,21,8914712.0,4347826.0,-3.1183516205993267
0,4,22,1.1190579E7,4347826.0,-4.1058040218802
0,5,0,9884289.0,5000000.0,-2.959754306204885
0,5,1,8902899.0,5000000.0,-2.5056144216250047
0,5,2,1.0439497E7,5000000.0,-3.1970956948472278
0,5,3,9785829.0,5000000.0,-2.9162761818484952
0,5,4,9083214.0,5000000.0,-2.5926954192594036
0,5,5,9813161.0,5000000.0,-2.9283891983604797
0,5,6,1.0332598E7,5000000.0,-3.152395287232088
0,5,7,9245153.0,5000000.0,-2.6694409845023896
0,5,8,9969507.0,5000000.0,-2.997036783012763
0,5,9,1.0428559E7,5000000.0,-3.192542981860372
0,5,10,9188300.0,5000000.0,-2.642651622280642
0,5,11,1.0293161E7,5000000.0,-3.135787614899236
0,5,12,1.0894781E7,5000000.0,-3.3824850042088106
0,5,13,9233335.0,5000000.0,-2.6638858840126605
0,5,14,9126248.0,5000000.0,-2.613222619380209
0,5,15,1.1145279E7,5000000.0,-3.4812094031907455
0,5,16,9281070.0,5000000.0,-2.6862804389875086
0,5,17,8687950.0,5000000.0,-2.399473085088242
0,5,18,1.154461E7,5000000.0,-3.6340926182936166
0,5,19,9934590.0,5000000.0,-2.9817994416952236
0,6,0,9073041.0,5882352.0,-1.8820186427254755
0,6,1,9852644.0,5882352.0,-2.2400178182230963
0,6,2,9910301.0,5882352.0,-2.265358361330988
0,6,3,8946739.0,5882352.0,-1.8211375887672754
0,6,4,9350304.0,5882352.0,-2.0127472188510667
0,6,5,1.0393717E7,5882352.0,-2.4721987854835077
0,6,6,8928611.0,5882352.0,-1.8123289298409344
0,6,7,1.0497701E7,5882352.0,-2.5154318971289746
0,6,8,1.0145539E7,5882352.0,-2.3672411552283927
0,6,9,8888727.0,5882352.0,-1.792885587577361
0,6,10,9049361.0,5882352.0,-1.870669044383655
0,6,11,1.1240999E7,5882352.0,-2.812539000439935
0,6,12,9352164.0,5882352.0,-2.013611048949857
0,6,13,8935199.0,5882352.0,-1.8155322019049447
0,6,14,1.0154384E7,5882352.0,-2.3710257360226397
0,6,15,9651404.0,5882352.0,-2.150394860848359
0,6,16,9245696.0,5882352.0,-1.9638860052846052
0,7,0,1.0679596E7,6666666.0,-2.046461264988955
0,7,1,1.0213492E7,6666666.0,-1.852655555461284
0,7,2,8984722.0,6666666.0,-1.2959594645279666
0,7,3,9503284.0,6666666.0,-1.5396501057650211
0,7,4,1.0299179E7,6666666.0,-1.8889390874557541
0,7,5,9094313.0,6666666.0,-1.3486119977379196
0,7,6,9618259.0,6666666.0,-1.5918777004058908
0,7,7,1.056714E7,6666666.0,-2.000487637482753
0,7,8,9062170.0,6666666.0,-1.3332350746683526
0,7,9,1.0453084E7,6666666.0,-1.9533574284461999
0,7,10,1.0406389E7,6666666.0,-1.9339135865939578
0,7,11,9213963.0,6666666.0,-1.4053776643303904
0,7,12,1.134771E7,6666666.0,-2.30999531000464
0,7,13,1.0585373E7,6666666.0,-2.007974684766171
0,7,14,9346044.0,6666666.0,-1.4671912378205247
0,8,0,8945695.0,6666666.0,-1.2770538947233565
0,8,1,1.1202937E7,6666666.0,-2.2542319619826237
0,8,2,9245889.0,6666666.0,-1.42039977767504
0,8,3,9266176.0,6666666.0,-1.4299184733812023
0,8,4,1.1687189E7,6666666.0,-2.4380136979835383
0,8,5,9155694.0,6666666.0,-1.3778257181614069
0,8,6,8883243.0,6666666.0,-1.2466284482775982
0,8,7,1.0010413E7,6666666.0,-1.7654329803847315
0,8,8,1.0226616E7,6666666.0,-1.8582325138254365
0,8,9,8982793.0,6666666.0,-1.2950269437438626
0,8,10,9349243.0,6666666.0,-1.4686775033816455
0,8,11,1.0314852E7,6666666.0,-1.8955430347637274
0,8,12,9006875.0,6666666.0,-1.3066543800706816
0,8,13,8832811.0,6666666.0,-1.2219024020888871
0,8,14,1.0279487E7,6666666.0,-1.8806274412606245
0,9,0,9750395.0,5882352.0,-2.1947120070193677
0,9,1,8907800.0,5882352.0,-1.8021944845601623
0,9,2,1.083793E7,5882352.0,-2.6539533253052037
0,9,3,1.4121088E7,5882352.0,-3.803171503427114
0,9,4,1.4400972E7,5882352.0,-3.8884079684884214
0,9,5,1.0901765E7,5882352.0,-2.6794580694422914
0,9,6,9873755.0,5882352.0,-2.249313376229066
0,9,7,9615853.0,5882352.0,-2.134368064041757
0,9,8,1.1872755E7,5882352.0,-3.050004968856012
0,9,9,1.0659664E7,5882352.0,-2.5819250650851178
0,9,10,9462218.0,5882352.0,-2.0644194040191524
0,9,11,1.0590103E7,5882352.0,-2.5534917496854743
0,9,12,9087269.0,5882352.0,-1.8888237502955707
0,9,13,1.0110042E7,5882352.0,-2.352019506433761
0,9,14,1.0400643E7,5882352.0,-2.4750918042567633
0,9,15,9039943.0,5882352.0,-1.8661468297090238
0,9,16,1.1121724E7,5882352.0,-2.7662110415938916
0,10,0,1.0303083E7,5000000.0,-3.139971941112095
0,10,1,8941736.0,5000000.0,-2.5245183907166506
0,10,2,9156606.0,5000000.0,-2.627645229765462
0,10,3,1.1413023E7,5000000.0,-3.584306881392802
0,10,4,9282626.0,5000000.0,-2.687008486048206
0,10,5,9449315.0,5000000.0,-2.764303224269233
0,10,6,1.0331836E7,5000000.0,-3.1520749954734457
0,10,7,9668415.0,5000000.0,-2.86385279139546
0,10,8,8919386.0,5000000.0,-2.513649547497625
0,10,9,9834831.0,5000000.0,-2.9379689714373454
0,10,10,9778735.0,5000000.0,-2.9131267273657455
0,10,11,8867286.0,5000000.0,-2.4882071182227254
0,10,12,1.0055865E7,5000000.0,-3.0344942997706474
0,10,13,1.0257241E7,5000000.0,-3.1206055530820414
0,10,14,8938076.0,5000000.0,-2.5227403878763885
0,10,15,1.0204826E7,5000000.0,-3.0983559972987877
0,10,16,1.0268954E7,5000000.0,-3.125562040944185
