 


 Number of tacts (im units) = 1
 Number of massive (im units) = 100
 Trajectory File: sinus.txt
 Coef Load Impact: 10
 Command Line: ping 192.168.1.4 > /dev/null 2>&1
cycle , cPeriod , count , procDur , procTime , spb
0,0,0,1.6644036E7,5000000.0,5.222886421374769
0,0,1,2164778.0,5000000.0,-3.635566386667058
0,0,2,1924445.0,5000000.0,-4.146645007203383
0,0,3,2009932.0,5000000.0,-3.9578863971370275
0,0,4,1893512.0,5000000.0,-4.217019425595176
0,0,5,1860816.0,5000000.0,-4.292665727073224
0,0,6,1766507.0,5000000.0,-4.518546416167537
0,0,7,1839376.0,5000000.0,-4.342994887825867
0,0,8,1799720.0,5000000.0,-4.437650614070919
0,0,9,1897454.0,5000000.0,-4.207987482471957
0,0,10,1895476.0,5000000.0,-4.212517144570011
0,0,11,1828978.0,5000000.0,-4.36761522772158
0,0,12,1905059.0,5000000.0,-4.190615739424132
0,0,13,1822098.0,5000000.0,-4.383982729094367
0,0,14,1958233.0,5000000.0,-4.071056393438889
0,0,15,1906391.0,5000000.0,-4.187580252806465
0,0,16,2107053.0,5000000.0,-3.752945445143209
0,0,17,1788692.0,5000000.0,-4.464344397419586
0,0,18,1776418.0,5000000.0,-4.494248392145489
0,0,19,1791422.0,5000000.0,-4.457721009642549
0,1,0,2029928.0,4347826.0,-3.3079152120460393
0,1,1,2580009.0,4347826.0,-2.266509343551788
0,1,2,2376932.0,4347826.0,-2.622553978204179
0,1,3,2330188.0,4347826.0,-2.7088119389760266
0,1,4,2219036.0,4347826.0,-2.921078073346642
0,1,5,2202865.0,4347826.0,-2.9528427255861773
0,1,6,3883102.0,4347826.0,-0.4909335670119186
0,1,7,2598758.0,4347826.0,-2.235063160255796
0,1,8,3411320.0,4347826.0,-1.0534969484082257
0,1,9,3668534.0,4347826.0,-0.73779606822631
0,1,10,2667632.0,4347826.0,-2.1214623687076486
0,1,11,5294824.0,4347826.0,0.8557937343420743
0,1,12,5350961.0,4347826.0,0.9015963037283782
0,1,13,2112665.0,4347826.0,-3.1344151777364724
0,1,14,5657629.0,4347826.0,1.1436230982241975
0,1,15,6023497.0,4347826.0,1.4157654308119891
0,1,16,3096997.0,4347826.0,-1.4733137063203825
0,1,17,3239256.0,4347826.0,-1.2782688342281143
0,1,18,5029916.0,4347826.0,0.6328857706734363
0,1,19,5795924.0,4347826.0,1.2485052678263604
0,1,20,4503893.0,4347826.0,0.15315909037546682
0,1,21,5873330.0,4347826.0,1.3061224758163976
0,1,22,5732214.0,4347826.0,1.2005024019087347
0,2,0,2521860.0,4000000.0,-2.003390180976848
0,2,1,3910550.0,4000000.0,-0.09822148211669099
0,2,2,2531028.0,4000000.0,-1.9876304167416072
0,2,3,2966424.0,4000000.0,-1.298267651683728
0,2,4,3190385.0,4000000.0,-0.9821689658222776
0,2,5,2977878.0,4000000.0,-1.281530900582525
0,2,6,3048882.0,4000000.0,-1.1791937501130125
0,2,7,4771152.0,4000000.0,0.765632612631826
0,2,8,2594590.0,4000000.0,-1.879912514192149
0,2,9,2637864.0,4000000.0,-1.8080759040271497
0,2,10,2650445.0,4000000.0,-1.7874119481770987
0,2,11,2645057.0,4000000.0,-1.7962495597046735
0,2,12,5879724.0,4000000.0,1.6729694901854042
0,2,13,3653360.0,4000000.0,-0.3936752187812924
0,2,14,3219102.0,4000000.0,-0.9432525343224135
0,2,15,4981685.0,4000000.0,0.9531627159816995
0,2,16,3194972.0,4000000.0,-0.9759293487384951
0,2,17,3124908.0,4000000.0,-1.0722275546562374
0,2,18,2450958.0,4000000.0,-2.127241221503536
0,2,19,5829669.0,4000000.0,1.6358390553149236
0,2,20,2949845.0,4000000.0,-1.322607948119075
0,2,21,5925799.0,4000000.0,1.7068692502442027
0,2,22,4173084.0,4000000.0,0.1839713538454137
0,2,23,4103160.0,4000000.0,0.11058460994125706
0,2,24,5368969.0,4000000.0,1.2783090506071653
0,3,0,2230132.0,4000000.0,-2.5372942192329573
0,3,1,6010959.0,4000000.0,1.7688377438238043
0,3,2,5927433.0,4000000.0,1.7080666235647033
0,3,3,2234458.0,4000000.0,-2.528877954730776
0,3,4,2458084.0,4000000.0,-2.114632713970774
0,3,5,2754224.0,4000000.0,-1.6206073296410681
0,3,6,4875369.0,4000000.0,0.8594750021410209
0,3,7,5896561.0,4000000.0,1.6853880435309352
0,3,8,2370919.0,4000000.0,-2.27143274318958
0,3,9,3503086.0,4000000.0,-0.5760919204424627
0,3,10,2388996.0,4000000.0,-2.238445687356324
0,3,11,2918112.0,4000000.0,-1.369580348025663
0,3,12,3626925.0,4000000.0,-0.4252141628872305
0,3,13,2857272.0,4000000.0,-1.4610840601128314
0,3,14,2882510.0,4000000.0,-1.4228916870475197
0,3,15,2642251.0,4000000.0,-1.8008592038964955
0,3,16,2746977.0,4000000.0,-1.6320496817056063
0,3,17,2356304.0,4000000.0,-2.298286708302771
0,3,18,3833073.0,4000000.0,-0.18512900955612815
0,3,19,5041216.0,4000000.0,1.0047531463992125
0,3,20,5371044.0,4000000.0,1.2799871883546006
0,3,21,4389167.0,4000000.0,0.40322113964195905
0,3,22,6020088.0,4000000.0,1.7754284837422707
0,3,23,3095136.0,4000000.0,-1.1138025469173343
0,3,24,2437097.0,4000000.0,-2.1518717624812758
0,4,0,5956419.0,4347826.0,1.3671308499038992
0,4,1,3801142.0,4347826.0,-0.5835806136704944
0,4,2,2256183.0,4347826.0,-2.8489783273922917
0,4,3,5894829.0,4347826.0,1.3219905609666982
0,4,4,3575896.0,4347826.0,-0.8488727584459376
0,4,5,2260765.0,4347826.0,-2.8401673426360494
0,4,6,5965833.0,4347826.0,1.3739893680804047
0,4,7,2557305.0,4347826.0,-2.3048962753702664
0,4,8,5925278.0,4347826.0,1.3443657593138802
0,4,9,6029071.0,4347826.0,1.41978242970337
0,4,10,2583320.0,4347826.0,-2.2609394903556073
0,4,11,5916558.0,4347826.0,1.3379697096359446
0,4,12,6042788.0,4347826.0,1.4296520280346892
0,4,13,2318135.0,4347826.0,-2.7313343115477764
0,4,14,2417282.0,4347826.0,-2.549448371603251
0,4,15,5692307.0,4347826.0,1.1701615930801965
0,4,16,3894469.0,4347826.0,-0.4782390409427997
0,4,17,4594462.0,4347826.0,0.23962508606097946
0,4,18,2650103.0,4347826.0,-2.150094015626031
0,4,19,4424735.0,4347826.0,0.07615110362415854
0,4,20,2665464.0,4347826.0,-2.124993340168249
0,4,21,5982970.0,4347826.0,1.3864466989767312
0,4,22,3917645.0,4347826.0,-0.4524707573738607
0,5,0,5510903.0,5000000.0,0.4225276253494514
0,5,1,3643748.0,5000000.0,-1.3742167061075514
0,5,2,3591762.0,5000000.0,-1.4366245293071445
0,5,3,3422199.0,5000000.0,-1.6466474428316824
0,5,4,1978785.0,5000000.0,-4.025713947612794
0,5,5,4142835.0,5000000.0,-0.8167236768665025
0,5,6,2383174.0,5000000.0,-3.2181425217792556
0,5,7,3905711.0,5000000.0,-1.0726989947243284
0,5,8,2309615.0,5000000.0,-3.3543041289006315
0,5,9,3465133.0,5000000.0,-1.5925009581890783
0,5,10,2427017.0,5000000.0,-3.138971859849925
0,5,11,2666035.0,5000000.0,-2.7310415775514367
0,5,12,3123861.0,5000000.0,-2.0427830316277102
