 


 Number of tacts (im units) = 1
 Number of massive (im units) = 100
 Trajectory File: sinus.txt
 Coef Load Impact: 10
 Command Line: ping 192.168.1.1 > /dev/null 2>&1
cycle , cPeriod , count , procDur , procTime , spb
0,10,6,5791541.0,5000000.0,0.6382413085130557
0,10,7,2639165.0,5000000.0,-2.7750346127420027
0,10,8,5265342.0,5000000.0,0.22456580851015506
0,10,9,3746536.0,5000000.0,-1.2534009430000848
0,10,10,3172272.0,5000000.0,-1.9759958639833208
0,10,11,3021685.0,5000000.0,-2.187208156408065
0,10,12,3277704.0,5000000.0,-1.8340027321350048
0,10,13,2660790.0,5000000.0,-2.7395940465877833
0,10,14,2738184.0,5000000.0,-2.615073759143387
0,10,15,5246419.0,5000000.0,0.20892967797332823
0,10,16,5837139.0,5000000.0,0.6723003096732582
0,10,17,2637900.0,5000000.0,-2.777116764582584
0,10,18,5817537.0,5000000.0,0.6576914977912705
0,10,19,5945744.0,5000000.0,0.7523620194884307
0,11,0,2421240.0,4347826.0,-2.542343152518644
0,11,1,5841218.0,4347826.0,1.282312595427878
0,11,2,5962165.0,4347826.0,1.3713183545375887
0,11,3,2309496.0,4347826.0,-2.747549409024914
0,11,4,5456850.0,4347826.0,0.9866986059628016
0,11,5,5971960.0,4347826.0,1.3784473487545004
0,11,6,2715212.0,4347826.0,-2.0446841093492827
0,11,7,4603583.0,4347826.0,0.24823822345661695
0,11,8,5562688.0,4347826.0,1.0701254662197714
0,11,9,6064657.0,4347826.0,1.4453408812212083
0,11,10,5996540.0,4347826.0,1.3962857969701359
0,11,11,2415395.0,4347826.0,-2.5528399234450156
0,11,12,5885562.0,4347826.0,1.3151578373432515
0,11,13,5858157.0,4347826.0,1.2948885140037245
0,11,14,2901328.0,4347826.0,-1.7567532599825362
0,11,15,4211547.0,4347826.0,-0.13830503604648015
0,11,16,3064248.0,4347826.0,-1.5194824398577897
0,11,17,3072915.0,4347826.0,-1.5072160790753617
0,11,18,5646293.0,4347826.0,1.134912557055854
0,11,19,2646023.0,4347826.0,-2.1567854041492525
0,11,20,2807138.0,4347826.0,-1.9000839205099076
0,11,21,4779012.0,4347826.0,0.4106596573008104
0,11,22,3620287.0,4347826.0,-0.7952915449384123
0,12,0,3445548.0,4000000.0,-0.6480168686975929
0,12,1,3528842.0,4000000.0,-0.544277775880774
0,12,2,5869514.0,4000000.0,1.665421515114376
0,12,3,4840800.0,4000000.0,0.8285714859640905
0,12,4,2346625.0,4000000.0,-2.3161629816860825
0,12,5,4649905.0,4000000.0,0.6538408878839179
0,12,6,5999754.0,4000000.0,1.7607345261688874
0,12,7,2446162.0,4000000.0,-2.135747760045062
0,12,8,3503202.0,4000000.0,-0.5759481120237815
0,12,9,6020407.0,4000000.0,1.775658607071518
0,12,10,4163593.0,4000000.0,0.1740827838347567
0,12,11,2748795.0,4000000.0,-1.6291763914857795
0,12,12,4522207.0,4000000.0,0.5329044657969788
0,12,13,3349004.0,4000000.0,-0.771443250729895
0,12,14,2992270.0,4000000.0,-1.2605921289100475
0,12,15,5755970.0,4000000.0,1.5805853040838937
0,12,16,5397373.0,4000000.0,1.3012244086439237
0,12,17,3255848.0,4000000.0,-0.8939586977361687
0,12,18,3226376.0,4000000.0,-0.9334501289693864
0,12,19,4642556.0,4000000.0,0.6469715971483143
0,12,20,2253882.0,4000000.0,-2.4912881612645066
0,12,21,2131275.0,4000000.0,-2.7342050065784407
0,12,22,2251413.0,4000000.0,-2.496048218855247
0,12,23,3212175.0,4000000.0,-0.9526079361795504
0,12,24,4420775.0,4000000.0,0.4343842026529636
0,13,0,3069580.0,4000000.0,-1.1498103479561703
0,13,1,4006300.0,4000000.0,0.006834757130497323
0,13,2,5871224.0,4000000.0,1.6666865864741252
0,13,3,2324440.0,4000000.0,-2.3574165096382327
0,13,4,3366973.0,4000000.0,-0.7482035756477037
0,13,5,2344520.0,4000000.0,-2.320060494748514
0,13,6,2810236.0,4000000.0,-1.5331719840011637
0,13,7,5935405.0,4000000.0,1.7139036688500102
0,13,8,6006251.0,4000000.0,1.765434859917459
0,13,9,4003425.0,4000000.0,0.0037170553639726813
0,13,10,2898587.0,4000000.0,-1.3987365123980595
0,13,11,6151203.0,4000000.0,1.8690006837747406
0,13,12,3038777.0,4000000.0,-1.1936116068630522
0,13,13,2444355.0,4000000.0,-2.1389571146573143
0,13,14,5621916.0,4000000.0,1.4782436096995941
0,13,15,4524358.0,4000000.0,0.5349697081252622
0,13,16,5271647.0,4000000.0,1.1988633000669484
0,13,17,3595527.0,4000000.0,-0.4629743696565156
0,13,18,2811676.0,4000000.0,-1.5309471748343988
0,13,19,2968627.0,4000000.0,-1.2950435823789395
0,13,20,5901974.0,4000000.0,1.6893730064021397
0,13,21,3219788.0,4000000.0,-0.94232713874736
0,13,22,2300735.0,4000000.0,-2.4019339207062
0,13,23,3252695.0,4000000.0,-0.8981664923487573
0,13,24,5872073.0,4000000.0,1.667314546434226
0,14,0,5936917.0,4347826.0,1.3528882209611242
0,14,1,2411993.0,4347826.0,-2.5589611222052007
0,14,2,6123026.0,4347826.0,1.486939482732276
0,14,3,5904751.0,4347826.0,1.3292943308721619
0,14,4,5432539.0,4347826.0,0.9673069749153436
0,14,5,2782139.0,4347826.0,-1.9389333106933724
0,14,6,4869723.0,4347826.0,0.49232103044838155
0,14,7,5875730.0,4347826.0,1.3078967569436801
0,14,8,2793020.0,4347826.0,-1.9219810972850935
0,14,9,3228008.0,4347826.0,-1.2933755292939975
0,14,10,5989757.0,4347826.0,1.39137048445084
0,14,11,5561765.0,4347826.0,1.0694047947265903
0,14,12,5914514.0,4347826.0,1.3364690883400179
0,14,13,2774336.0,4347826.0,-1.9511309794310345
0,14,14,2940361.0,4347826.0,-1.698715015226944
0,14,15,5899312.0,4347826.0,1.325292102394999
0,14,16,3459200.0,4347826.0,-0.9929648302330106
0,14,17,5398529.0,4347826.0,0.9400328337607384
0,14,18,4490310.0,4347826.0,0.14004169368715735
0,14,19,4715362.0,4347826.0,0.352428839968901
0,14,20,3682585.0,4347826.0,-0.7211937544921361
0,14,21,4883422.0,4347826.0,0.5045210008578659
0,14,22,2890823.0,4347826.0,-1.7725065389793149
0,15,0,2969130.0,5000000.0,-2.2634079123083026
0,15,1,5314851.0,5000000.0,0.26521089399147296
0,15,2,3319948.0,5000000.0,-1.7783872288798197
0,15,3,4866074.0,5000000.0,-0.11791295230883203
0,15,4,3414220.0,5000000.0,-1.6567850228850722
0,15,5,5148465.0,5000000.0,0.127077603559399
0,15,6,5954238.0,5000000.0,0.7585618573634233
0,15,7,2498905.0,5000000.0,-3.012202583176184
0,15,8,4410343.0,5000000.0,-0.5449763772201535
0,15,9,5860032.0,5000000.0,0.6892998324955915
0,15,10,4644407.0,5000000.0,-0.3203973338381054
0,15,11,2648939.0,5000000.0,-2.758980468951197
0,15,12,6025640.0,5000000.0,0.8103317698674696
0,15,13,3864486.0,5000000.0,-1.118782660320851
0,15,14,3515610.0,5000000.0,-1.52969313202286
0,15,15,3771653.0,5000000.0,-1.2243827443758244
0,15,16,5848891.0,5000000.0,0.6810352358575428
0,15,17,5351337.0,5000000.0,0.29492297158117753
0,15,18,2268412.0,5000000.0,-3.4324806827892687
0,15,19,5955098.0,5000000.0,0.7591890850360427
0,16,0,5891152.0,5882352.0,0.006492191538650092
0,16,1,5975172.0,5882352.0,0.06799402171889476
0,16,2,5939926.0,5882352.0,0.04230025410252221
0,16,3,5996850.0,5882352.0,0.08372176773876525
0,16,4,6009473.0,5882352.0,0.09285379136493327
0,16,5,5928856.0,5882352.0,0.03419893198072583
0,16,6,6049185.0,5882352.0,0.12145857444257759
0,16,7,2245837.0,5882352.0,-4.181727766078342
0,16,8,2385662.0,5882352.0,-3.9194209617625955
0,16,9,2271748.0,5882352.0,-4.131908547537678
0,16,10,5861615.0,5882352.0,-0.01533719233227571
0,16,11,4092442.0,5882352.0,-1.5756847603130737
0,16,12,5856582.0,5882352.0,-0.019067807651042185
0,16,13,2348999.0,5882352.0,-3.9866817724187387
0,16,14,5522897.0,5882352.0,-0.2738406526793407
0,16,15,2328209.0,5882352.0,-4.025290454108078
0,16,16,3111928.0,5882352.0,-2.765214688775011
0,17,0,6165286.0,6666666.0,-0.3395546973139908
0,17,1,3354072.0,6666666.0,-2.9833631638640097
0,17,2,5062890.0,6666666.0,-1.1951020582069474
0,17,3,2591374.0,6666666.0,-4.103786004632028
0,17,4,4129754.0,6666666.0,-2.079845150169386
0,17,5,2523591.0,6666666.0,-4.218897276227781
0,17,6,2825679.0,6666666.0,-3.7278587349378873
0,17,7,2613198.0,6666666.0,-4.06736380382405
0,17,8,3152012.0,6666666.0,-3.2532083529511007
0,17,9,5034925.0,6666666.0,-1.2191569180670878
0,17,10,3408252.0,6666666.0,-2.913769992830697
0,17,11,3011563.0,6666666.0,-3.4511674474638134
0,17,12,3572050.0,6666666.0,-2.7099116819082374
0,17,13,3093256.0,6666666.0,-3.334928335134357
0,17,14,2506950.0,6666666.0,-4.2476302528008185
0,18,0,3159597.0,6666666.0,-3.2427700471845617
0,18,1,5923705.0,6666666.0,-0.5131527495506504
0,18,2,5976963.0,6666666.0,-0.47428130144557523
0,18,3,2322152.0,6666666.0,-4.580180537743637
0,18,4,2303211.0,6666666.0,-4.615749714750386
0,18,5,5969760.0,6666666.0,-0.47951825811094245
0,18,6,5190533.0,6666666.0,-1.0869674100099371
0,18,7,4194826.0,6666666.0,-2.01194746368524
0,18,8,2905732.0,6666666.0,-3.6065314133415933
0,18,9,4864498.0,6666666.0,-1.3687066834292982
0,18,10,4512741.0,6666666.0,-1.6946828876729114
0,18,11,3542455.0,6666666.0,-2.7460435542693413
0,18,12,4149582.0,6666666.0,-2.0590434640191284
0,18,13,2416167.0,6666666.0,-4.407817490757234
0,18,14,3450490.0,6666666.0,-2.8602792441684812
0,19,0,2363465.0,5555555.0,-3.71178276146024
0,19,1,3027681.0,5555555.0,-2.6361733600176973
0,19,2,2472944.0,5555555.0,-3.5151316962529693
0,19,3,2534121.0,5555555.0,-3.4090010359633554
0,19,4,3232788.0,5555555.0,-2.3515022611612615
0,19,5,2737308.0,5555555.0,-3.074037847934368
0,19,6,2461717.0,5555555.0,-3.534893266748429
0,19,7,5892211.0,5555555.0,0.25550839061618136
0,19,8,6067232.0,5555555.0,0.3826315043137978
0,19,9,2223282.0,5555555.0,-3.9773289957505242
0,19,10,4486831.0,5555555.0,-0.9278773966754994
0,19,11,4623614.0,5555555.0,-0.7974588138941446
0,19,12,2990044.0,5555555.0,-2.6904987223425065
0,19,13,2942696.0,5555555.0,-2.7598205254867905
0,19,14,2840015.0,5555555.0,-2.914068176173801
0,19,15,2386745.0,5555555.0,-3.6692143003429765
0,19,16,2440085.0,5555555.0,-3.5732249628097748
0,19,17,2325930.0,5555555.0,-3.781308111828059
0,20,0,3144205.0,4761904.0,-1.80269781787425
0,20,1,5172541.0,4761904.0,0.3592330599538991
