 


 Number of tacts (im units) = 1
 Number of massive (im units) = 100
 Trajectory File: sinus.txt
 Coef Load Impact: 10
 Command Line: ping 192.168.1.108 > /dev/null 2>&1
cycle , cPeriod , count , procDur , procTime , spb
0,0,0,9.2256738E7,5000000.0,12.660280904880949
0,0,1,2337112.0,5000000.0,-3.302904790141991
0,0,2,2096326.0,5000000.0,-3.7751118356633113
0,0,3,1907445.0,5000000.0,-4.185179801420618
0,0,4,1885374.0,5000000.0,-4.235724906297505
0,0,5,2030223.0,5000000.0,-3.9142626083148158
0,0,6,1874247.0,5000000.0,-4.261431799676558
0,0,7,1819887.0,5000000.0,-4.389255816256742
0,0,8,1949148.0,5000000.0,-4.091251877206972
0,0,9,1916100.0,5000000.0,-4.165518334583714
0,0,10,1952353.0,5000000.0,-4.084116602205886
0,0,11,1860396.0,5000000.0,-4.293646072633617
0,0,12,1884873.0,5000000.0,-4.236879109386662
0,0,13,1880719.0,5000000.0,-4.246460922868487
0,0,14,1800530.0,5000000.0,-4.435696424576984
0,0,15,1950185.0,5000000.0,-4.08894192630844
0,0,16,1830704.0,5000000.0,-4.36351873883898
0,0,17,1788312.0,5000000.0,-4.465267135575562
0,0,18,1882835.0,5000000.0,-4.241577415308675
0,0,19,3235049.0,5000000.0,-1.890891411957666
0,1,0,5989178.0,4347826.0,1.390950653296872
0,1,1,3502832.0,4347826.0,-0.9385284676060959
0,1,2,5838299.0,4347826.0,1.2801417768588053
0,1,3,5982134.0,4347826.0,1.3858398171853787
0,1,4,5774161.0,4347826.0,1.2321673378001208
0,1,5,2416954.0,4347826.0,-2.5500377039828974
0,1,6,2327286.0,4347826.0,-2.7142239831423867
0,1,7,2313866.0,4347826.0,-2.7393395070051123
0,1,8,3227261.0,4347826.0,-1.2943806554302737
0,1,9,3914098.0,4347826.0,-0.45640460104731967
0,1,10,5067571.0,4347826.0,0.6652768686225469
0,1,11,4395334.0,4347826.0,0.0471972726355755
0,1,12,3219533.0,4347826.0,-1.30479274355887
0,1,13,3488699.0,4347826.0,-0.9560865454378421
0,1,14,2657276.0,4347826.0,-2.1383549021561867
0,1,15,2638238.0,4347826.0,-2.16958183864671
0,1,16,2699440.0,4347826.0,-2.0699847637256847
0,1,17,2695791.0,4347826.0,-2.075859362259474
0,1,18,4715086.0,4347826.0,0.3521746308856434
0,1,19,5932047.0,4347826.0,1.3493242801730967
0,1,20,5543693.0,4347826.0,1.0552701650607443
0,1,21,4600108.0,4347826.0,0.24495872744501085
0,1,22,2795081.0,4347826.0,-1.918777572625149
0,2,0,2548524.0,4000000.0,-1.9577126353920282
0,2,1,4512595.0,4000000.0,0.5236636653123504
0,2,2,5926565.0,4000000.0,1.707430605892074
0,2,3,3061758.0,4000000.0,-1.160891300532482
0,2,4,2478353.0,4000000.0,-2.0789682688531204
0,2,5,3249152.0,4000000.0,-0.9028996258773819
0,2,6,3596704.0,4000000.0,-0.4615529341943811
0,2,7,5706358.0,4000000.0,1.5429902319732278
0,2,8,2902911.0,4000000.0,-1.39226270274587
0,2,9,3400512.0,4000000.0,-0.7051567956979334
0,2,10,2848527.0,4000000.0,-1.4743965101939969
0,2,11,2811971.0,4000000.0,-1.5304915385816997
0,2,12,5398141.0,4000000.0,1.3018423285737468
0,2,13,3371806.0,4000000.0,-0.7419741219412895
0,2,14,4472899.0,4000000.0,0.4852910039758982
0,2,15,3218069.0,4000000.0,-0.9446463957054873
0,2,16,2934345.0,4000000.0,-1.3454881747583494
0,2,17,2888514.0,4000000.0,-1.4138551451440073
0,2,18,3672841.0,4000000.0,-0.3705786350466016
0,2,19,3055201.0,4000000.0,-1.1702020381344371
0,2,20,2936850.0,4000000.0,-1.3417822588649706
0,2,21,3153622.0,4000000.0,-1.0325035469787243
0,2,22,5930168.0,4000000.0,1.7100700565172366
0,2,23,6043566.0,4000000.0,1.7923327794381116
0,2,24,5074631.0,4000000.0,1.0334447683559125
0,3,0,2868745.0,4000000.0,-1.4436804538755905
0,3,1,5430899.0,4000000.0,1.3281173483963422
0,3,2,5560984.0,4000000.0,1.4309165420358518
0,3,3,2688326.0,4000000.0,-1.7257805900852592
0,3,4,2896788.0,4000000.0,-1.4014327858852433
0,3,5,2759808.0,4000000.0,-1.6118112210368374
0,3,6,2592459.0,4000000.0,-1.8834809462351245
0,3,7,3002567.0,4000000.0,-1.2456728419368877
0,3,8,5645275.0,4000000.0,1.4962511136766325
0,3,9,6025549.0,4000000.0,1.779366311734532
0,3,10,2469372.0,4000000.0,-2.0947347191944408
0,3,11,5984930.0,4000000.0,1.7499908391713779
0,3,12,3741404.0,4000000.0,-0.29025385108517243
0,3,13,2376866.0,4000000.0,-2.26055293024679
0,3,14,3207659.0,4000000.0,-0.9587179826504632
0,3,15,2827375.0,4000000.0,-1.5067657773409353
0,3,16,3221309.0,4000000.0,-0.9402760536006742
0,3,17,4799202.0,4000000.0,0.7910903858759699
0,3,18,3012711.0,4000000.0,-1.2310251817602
0,3,19,4591744.0,4000000.0,0.5991767584798274
0,3,20,3119713.0,4000000.0,-1.0794534867151144
0,3,21,3670099.0,4000000.0,-0.3738221193314514
0,3,22,3186809.0,4000000.0,-0.9870395632356993
0,3,23,3723719.0,4000000.0,-0.3108309059596117
0,3,24,2768633.0,4000000.0,-1.5979460027657832
0,4,0,4477402.0,4347826.0,0.12753933624327768
0,4,1,3810790.0,4347826.0,-0.5725713839369396
0,4,2,2906721.0,4347826.0,-1.7486880704015717
0,4,3,2926291.0,4347826.0,-1.7195464368828506
0,4,4,4224063.0,4347826.0,-0.12541768415571275
0,4,5,4047240.0,4347826.0,-0.31113196621488043
0,4,6,4430135.0,4347826.0,0.08144805432586547
0,4,7,5935332.0,4347826.0,1.3517286146255323
0,4,8,2743287.0,4347826.0,-2.000009098516344
0,4,9,3438232.0,4347826.0,-1.0193697726765332
0,4,10,3417374.0,4347826.0,-1.0457964437955505
0,4,11,5019110.0,4347826.0,0.6235455859026362
0,4,12,5901265.0,4347826.0,1.3267296204602612
0,4,13,2938278.0,4347826.0,-1.7017927189051734
0,4,14,3270289.0,4347826.0,-1.2368602173124326
0,4,15,5460906.0,4347826.0,0.9899254567911915
0,4,16,2716251.0,4347826.0,-2.0430225608044377
0,4,17,4501000.0,4347826.0,0.15036857641961482
0,4,18,5292926.0,4347826.0,0.8542366689873346
0,4,19,2968123.0,4347826.0,-1.6579026100946581
0,4,20,3047702.0,4347826.0,-1.5429965525449305
0,4,21,2628697.0,4347826.0,-2.185316257940869
0,4,22,6052455.0,4347826.0,1.4365941384999363
0,5,0,3185131.0,5000000.0,-1.9584270537040873
0,5,1,4930813.0,5000000.0,-0.06051472015404358
0,5,2,5957694.0,5000000.0,0.7610818881553573
0,5,3,4404856.0,5000000.0,-0.5503828896084892
0,5,4,5019610.0,5000000.0,0.016999714887644835
0,5,5,3159480.0,5000000.0,-1.9935439377895527
0,5,6,2697906.0,5000000.0,-2.679431903539053
0,5,7,2398547.0,5000000.0,-3.1902177136497167
0,5,8,2941912.0,5000000.0,-2.303403265923657
0,5,9,2371166.0,5000000.0,-3.24008045313374
0,5,10,2923868.0,5000000.0,-2.3301224212599005
0,5,11,3597332.0,5000000.0,-1.4298948336090773
0,5,12,2891821.0,5000000.0,-2.3779859715134517
0,5,13,5046468.0,5000000.0,0.04017519370851166
0,5,14,5496696.0,5000000.0,0.4113171422452167
0,5,15,3889620.0,5000000.0,-1.0906282973636057
0,5,16,4649728.0,5000000.0,-0.3154245608136417
0,5,17,2895520.0,5000000.0,-2.3724343528778293
0,5,18,3110744.0,5000000.0,-2.0610573220578514
