 Number of tacts (im units) = 1
 Number of massive (im units) = 100
 Command Line curl 192.168.222.7:9000 > /dev/null 2>&1
cycle , cPeriod , count , procDur , procTime , lI , spb
0,5,4,1.1497717E7,2.0E7,1.7394757585353684,0.24041838076530855
0,6,0,9828716.0,3.3333333E7,3.391422948836857,0.5303819545942878
0,6,1,9405116.0,3.3333333E7,3.544170321769556,0.5495145845545331
0,6,2,1.0668575E7,3.3333333E7,3.124440986729718,0.49477232628949597
0,7,0,1.019025E7,1.0E8,9.813301930767155,0.9918151612056803
0,8,0,1.1301405E7,1.0E8,8.84845733782658,0.9468675613116043
0,9,0,1.0233078E7,3.3333333E7,3.257410233753715,0.5128724564575055
0,9,1,1.0131027E7,3.3333333E7,3.29022250162792,0.5172252681511288
0,9,2,9301550.0,3.3333333E7,3.5836320828249053,0.5543234160010048
0,10,0,9934698.0,2.0E7,2.0131462476262487,0.30387532592192196
0,10,1,1.1743742E7,2.0E7,1.7030346886026617,0.2312234940667067
0,10,2,1.0117128E7,2.0E7,1.9768456028232517,0.29597275102315057
0,10,3,9856416.0,2.0E7,2.029135133906686,0.30731097061921825
0,10,4,1.0019252E7,2.0E7,1.9961569985463985,0.30019469572939017
0,11,0,9385114.0,1.25E7,1.33189644792807,0.12447046068891805
0,11,1,1.0001416E7,1.25E7,1.2498230250596516,0.09684852126293174
0,11,2,1.0191268E7,1.25E7,1.226540210698021,0.08868179061660274
0,11,3,1.1108498E7,1.25E7,1.1252646397379735,0.05125467183585274
0,11,4,1.0403182E7,1.25E7,1.201555447169914,0.07974381662499025
0,11,5,1.0328227E7,1.25E7,1.2102754906529456,0.08288423845883221
0,11,6,9281845.0,1.25E7,1.3467150119399753,0.129275701263631
0,11,7,9943770.0,1.25E7,1.2570684961538732,0.0993589425158632
0,12,0,1.0566848E7,1.1111111E7,1.0515066555324728,0.021812025906676018
0,12,1,1.1037951E7,1.1111111E7,1.0066280417443418,0.0028690244171725773
0,12,2,1.0185008E7,1.1111111E7,1.0909280581812013,0.03779611175690422
0,12,3,1.0106797E7,1.1111111E7,1.0993701565392082,0.04114394344810493
0,12,4,9374786.0,1.1111111E7,1.1852122277777861,0.07379612342649516
0,12,5,9780677.0,1.1111111E7,1.1360267801502901,0.055388569345430426
0,12,6,1.0321131E7,1.1111111E7,1.076540061355679,0.032030195889167466
0,12,7,1.0551711E7,1.1111111E7,1.0530150986887339,0.022434598374650828
0,12,8,9920681.0,1.1111111E7,1.119994786648215,0.04921600112091197
0,13,0,1.021761E7,1.1111111E7,1.0874471623011643,0.03640816431309541
0,13,1,9136249.0,1.1111111E7,1.2161567619271323,0.08498955886101417
0,13,2,9656401.0,1.1111111E7,1.1506472235359737,0.06094219386837135
0,13,3,1.1441082E7,1.1111111E7,0.9711591089024622,-0.012709612051236434
0,13,4,1.0014083E7,1.1111111E7,1.1095485228153192,0.04514629956500421
0,13,5,1.0810122E7,1.1111111E7,1.02784325653309,0.011926890911245982
0,13,6,9301315.0,1.1111111E7,1.1945742080555277,0.07721313369911269
0,13,7,8374966.0,1.1111111E7,1.326705206922631,0.12277443361838265
0,13,8,8962220.0,1.1111111E7,1.239772176982935,0.09334188567068613
0,14,0,9709025.0,1.4285714E7,1.4713850257878622,0.16772633193565406
0,14,1,9440979.0,1.4285714E7,1.5131602347595519,0.1798849196869117
0,14,2,9350688.0,1.4285714E7,1.527771432433635,0.18405838496091817
0,14,3,1.0049478E7,1.4285714E7,1.4215379147056195,0.1527584475142149
0,14,4,9134109.0,1.4285714E7,1.5639964445355317,0.19423576143460008
0,14,5,1.0156423E7,1.4285714E7,1.4065694191744476,0.14816117099849982
0,14,6,1.0395868E7,1.4285714E7,1.374172315385305,0.13804119482597263
0,15,0,1.2178017E7,2.0E7,1.6423035047495829,0.21545341968820703
0,15,1,1.1655243E7,2.0E7,1.7159659391056883,0.23450866311335214
0,15,2,1.1047531E7,2.0E7,1.810359255837345,0.257764766772936
0,15,3,8628727.0,2.0E7,2.317839004525233,0.3650832668844691
0,15,4,8447270.0,2.0E7,2.3676288315633336,0.3743136199096408
0,16,0,8963750.0,5.0E7,5.578022590991494,0.7464802688262445
0,16,1,1.0084351E7,5.0E7,4.958177278835296,0.6953220508391255
0,17,0,1.1222893E7,1.0E8,8.910358496690648,0.949895177662288
0,18,0,9289219.0,1.0E8,10.765167663718554,1.0320207981967324
0,19,0,9430776.0,3.3333333E7,3.53452706330847,0.5483313113334426
0,19,1,8573425.0,3.3333333E7,3.8879832738957885,0.5897243879233759
0,19,2,9546598.0,3.3333333E7,3.4916451913027027,0.5430301057986472
0,20,0,1.2015366E7,1.6666666E7,1.3871126356034431,0.14211172786125897
0,20,1,8780682.0,1.6666666E7,1.8981060924424777,0.2783204831569489
0,20,2,9908327.0,1.6666666E7,1.6820867942691031,0.22584840127141725
0,20,3,9082402.0,1.6666666E7,1.8350504635227554,0.26364801176419755
0,20,4,8955078.0,1.6666666E7,1.861141354659334,0.26977935927649344
