0,0,0,1.7199006E7,1.25E7,0.7267861875273489,-0.13859333499313856
0,0,1,6669517.0,1.25E7,1.8741986863516504,0.2728156291409884
0,0,2,6414252.0,1.25E7,1.948785298737873,0.289763994730952
0,0,3,7967527.0,1.25E7,1.5688682322632856,0.19558646914202968
0,0,4,8441966.0,1.25E7,1.480697742682214,0.17046641430624132
1,0,0,1.0155867E7,1.25E7,1.2308156457740143,0.0901930082368866
0,0,5,9558898.0,1.25E7,1.307682119842685,0.1165021855965304
1,0,1,9157273.0,1.25E7,1.3650352020738052,0.1351438512810064
0,0,6,7954768.0,1.25E7,1.5713846085768937,0.19628249499516834
1,0,2,7640342.0,1.25E7,1.636052417548848,0.21379721393648812
0,0,7,6967170.0,1.25E7,1.7941287495496736,0.25385360549326835
1,0,3,7292382.0,1.25E7,1.7141175544561433,0.2340406025935773
0,1,0,7694136.0,9090909.0,1.1815373422045048,0.07244745195829938
1,0,4,8647855.0,1.25E7,1.445445142176875,0.1600016138884049
0,1,1,8492092.0,9090909.0,1.07051466234704,0.02959262000299595
1,0,5,7241226.0,1.25E7,1.7262270228825891,0.23709791090502894
0,1,2,6986370.0,9090909.0,1.30123497610347,0.11435572823768826
1,0,6,6497353.0,1.25E7,1.9238603782186376,0.28417355046194365
0,1,3,6451973.0,9090909.0,1.4090122509812115,0.1489147691990709
1,0,7,6242297.0,1.25E7,2.0024680017628125,0.3015655850464772
0,1,4,7429446.0,9090909.0,1.2236321523839058,0.08765088006440111
1,1,0,9912630.0,9090909.0,0.9171036344542266,-0.037581585454818225
0,1,5,8349688.0,9090909.0,1.0887722990368023,0.03693706284875036
1,1,1,9422895.0,9090909.0,0.9647681524626985,-0.015577041271500313
0,1,6,8951838.0,9090909.0,1.0155354688054006,0.006695096266145105
1,1,2,8617818.0,9090909.0,1.0548968427970977,0.023209992529997205
0,1,7,7829725.0,9090909.0,1.1610764107296234,0.06486080170779095
1,1,3,8330082.0,9090909.0,1.091334875214914,0.03795803394531562
0,1,8,7454263.0,9090909.0,1.2195583922917665,0.08620259910894308
2,0,0,7726887.0,1.25E7,1.6177278119894856,0.20890545195175528
0,1,9,7910950.0,9090909.0,1.1491551583564552,0.06037867087167914
1,1,4,8451569.0,9090909.0,1.0756474921993775,0.03166996902986535
2,0,1,8691562.0,1.25E7,1.438176475068578,0.15781218051557072
0,1,10,8701456.0,9090909.0,1.0447572222395884,0.019015382034336784
1,1,5,8780776.0,9090909.0,1.0353195435118718,0.015074412175210657
2,0,2,7928713.0,1.25E7,1.576548425955133,0.19770731526920174
0,2,0,7523482.0,8333333.0,1.1076431099323425,0.04439985032505812
1,1,6,7408817.0,9090909.0,1.2270392155724725,0.08885844278778149
2,0,3,7732539.0,1.25E7,1.6165453546370734,0.20858789391032695
1,1,7,9157422.0,9090909.0,0.9927367112709232,-0.0031659176716201335
0,2,1,9667719.0,8333333.0,0.8619750946422833,-0.06450528222132403
2,0,4,1.0003064E7,1.25E7,1.2496171173152546,0.09677696556062948
0,2,2,7911070.0,8333333.0,1.0533762183876518,0.022583509256320078
1,1,8,8364505.0,9090909.0,1.0868436327074944,0.03616706539520499
2,0,5,7182109.0,1.25E7,1.7404358524773156,0.24065802105407705
1,1,9,7098670.0,9090909.0,1.280649614646124,0.10743032315552042
0,2,3,7591039.0,8333333.0,1.09778556005311,0.040517513901874296
2,0,6,7417267.0,1.25E7,1.685256847299686,0.22666610037895138
1,1,10,7436808.0,9090909.0,1.2224208289362857,0.087220741276629
0,2,4,7565658.0,8333333.0,1.1014683719512566,0.04197203114248328
2,0,7,7823033.0,1.25E7,1.597845746016922,0.20353485076820876
1,2,0,8598635.0,8333333.0,0.9691460330622245,-0.013610777567784924
0,2,5,8392909.0,8333333.0,0.9929016268376077,-0.0030937777261112825
2,1,0,9038353.0,9090909.0,1.0058147762097807,0.002518011459131709
0,2,6,8127345.0,8333333.0,1.0253450542581863,0.010870040945386432
1,2,1,8634176.0,8333333.0,0.9651567213825616,-0.015402160536708114
2,1,1,7719782.0,9090909.0,1.1776121398246737,0.07100227409234645
0,2,7,7567420.0,8333333.0,1.1012119057750198,0.04187089813033977
1,2,2,7514786.0,8333333.0,1.1089248582727438,0.04490211896870459
2,1,2,7704099.0,9090909.0,1.180009369038482,0.07188545553117645
