 Number of tacts (im units) = 1
 Number of massive (im units) = 100
 Trajectory File: sinus.txt
 Coef Load Impact: 10
 Command Line: curl 192.168.1.104:9000 > /dev/null 2>&1
cycle , cPeriod , count , procDur , procTime , spb
0,0,0,6.21429135E8,5000000.0,20.944216064643513
0,0,1,1.4998458E7,5000000.0,4.7707660695198815
0,0,2,1.9736555E7,5000000.0,5.963013448558576
0,0,3,1.6334153E7,5000000.0,5.141266149184562
0,0,4,1.032945547E9,5000000.0,23.151074234171492
0,0,5,1.3364458E7,5000000.0,4.269813461577914
0,0,6,1.2181698E7,5000000.0,3.8673782424267413
0,0,7,1.2483778E7,5000000.0,3.9737603263322625
0,0,8,1.2366795E7,5000000.0,3.9328715736550945
0,0,9,1.7062691E7,5000000.0,5.330775215744838
0,0,10,1.3616291E7,5000000.0,4.350888200102345
0,0,11,1.6782713E7,5000000.0,5.258921634612118
0,0,12,1.5317834E7,5000000.0,4.862273544101313
0,0,13,1.6009957E7,5000000.0,5.054201611443178
0,0,14,1.4384767E7,5000000.0,4.589328273798078
0,0,15,1.8783336E7,5000000.0,5.748027229831541
0,0,16,1.4183235E7,5000000.0,4.528052943821692
0,0,17,1.6397994E7,5000000.0,5.158207188326523
0,0,18,1.8914394E7,5000000.0,5.778224271149988
0,0,19,1.6582563E7,5000000.0,5.206816515967281
0,1,0,1.8313396E7,4347826.0,6.2449673118454285
0,1,1,1.3188865E7,4347826.0,4.819352675852344
0,1,2,1.8812166E7,4347826.0,6.36166647042351
0,1,3,1.6642812E7,4347826.0,5.829545520491828
0,1,4,1.422077E7,4347826.0,5.146509571097113
0,1,5,1.1314658E7,4347826.0,4.153692760868041
0,1,6,1.5440404E7,4347826.0,5.503865042184376
0,1,7,1.642139E7,4347826.0,5.771377602018935
0,1,8,1.599581E7,4347826.0,5.657340815977232
0,1,9,1.7685506E7,4347826.0,6.093453346311337
0,1,10,1.2484856E7,4347826.0,4.581113822786305
0,1,11,1.4368207E7,4347826.0,5.191304208690122
0,1,12,1.5677334E7,4347826.0,5.570000556328873
0,1,13,2.1200137E7,4347826.0,6.880665121488272
0,1,14,1.5823648E7,4347826.0,5.610344581023181
0,1,15,2.4565687E7,4347826.0,7.520567587528733
0,1,16,1.3549134E7,4347826.0,4.936393826415562
0,1,17,1.652966E7,4347826.0,5.799917653262034
0,1,18,1.6187572E7,4347826.0,5.709095578127112
0,1,19,1.7254114E7,4347826.0,5.9862050785053835
0,1,20,1.2209873E7,4347826.0,4.484389913931605
0,1,21,1.6048156E7,4347826.0,5.671529820653866
0,1,22,1.3241301E7,4347826.0,4.836585027197529
0,2,0,1.7726636E7,4000000.0,6.465663356292529
0,2,1,1.6022982E7,4000000.0,6.026833534805985
0,2,2,1.8744951E7,4000000.0,6.708243181691415
0,2,3,2.4997516E7,4000000.0,7.958368637004448
0,2,4,1.3891172E7,4000000.0,5.406788974377509
0,2,5,1.7474849E7,4000000.0,6.403534403715821
0,2,6,1.236113E7,4000000.0,4.8999818252618095
0,2,7,1.7830303E7,4000000.0,6.490987321115487
0,2,8,2.4566217E7,4000000.0,7.882782924407624
0,2,9,1.4216029E7,4000000.0,5.507183094095703
0,2,10,1.8604629E7,4000000.0,6.675610227307849
0,2,11,2.2931488E7,4000000.0,7.583722452258764
0,2,12,2.0451306E7,4000000.0,7.08661055513341
0,2,13,2.2126176E7,4000000.0,7.428463712842913
0,2,14,1.7511417E7,4000000.0,6.412612986950447
0,2,15,1.5654279E7,4000000.0,5.925730784830183
0,2,16,1.735517E7,4000000.0,6.373688807676463
0,2,17,2.002002E7,4000000.0,6.99404515675742
0,2,18,1.5298012E7,4000000.0,5.825750059258325
0,2,19,1.7829597E7,4000000.0,6.490815356581506
0,2,20,1.666514E7,4000000.0,6.197489750917534
0,2,21,2.050123E7,4000000.0,7.0971992661500725
0,2,22,1.6455484E7,4000000.0,6.142506692579425
0,2,23,1.7636195E7,4000000.0,6.443449007630306
0,2,24,1.6501167E7,4000000.0,6.154546682640147
0,3,0,1.4367938E7,4000000.0,5.553344539476628
0,3,1,2.1523844E7,4000000.0,7.308598443887772
0,3,2,1.6372489E7,4000000.0,6.12054715988427
0,3,3,1.5659195E7,4000000.0,5.927094409760829
0,3,4,1.8470456E7,4000000.0,6.6441762613930315
0,3,5,1.6555355E7,4000000.0,6.168785065289599
0,3,6,1.2692739E7,4000000.0,5.014953584444804
0,3,7,2.3246677E7,4000000.0,7.643008900397367
0,3,8,1.5518583E7,4000000.0,5.887920720261764
0,3,9,1.6591795E7,4000000.0,6.17833381822669
0,3,10,1.881187E7,4000000.0,6.723719775512185
0,3,11,2.1200557E7,4000000.0,7.24287279923839
0,3,12,1.9141465E7,4000000.0,6.799151822940466
0,3,13,1.713617E7,4000000.0,6.318537706154498
0,3,14,1.7665322E7,4000000.0,6.450615667490808
0,3,15,2.1575368E7,4000000.0,7.318982206609695
0,3,16,1.8559554E7,4000000.0,6.665075442582088
0,3,17,1.6341317E7,4000000.0,6.11227063486779
0,3,18,1.2131803E7,4000000.0,4.818653581587039
0,3,19,1.626015E7,4000000.0,6.09064556318267
0,3,20,1.2674138E7,4000000.0,5.0085844022188795
0,3,21,1.7043816E7,4000000.0,6.295068457108961
0,3,22,1.6305502E7,4000000.0,6.102741827109063
0,3,23,1.8707931E7,4000000.0,6.699657681138433
0,3,24,1.8674294E7,4000000.0,6.691842005409984
0,4,0,2.0402357E7,4347826.0,6.714081872746547
0,4,1,1.1284432E7,4347826.0,4.142075485271973
0,4,2,1.6053334E7,4347826.0,5.67293086269073
0,4,3,1.429478E7,4347826.0,5.169053205555006
0,4,4,1.4229255E7,4347826.0,5.14910007060508
0,4,5,1.4538135E7,4347826.0,5.242365420684102
0,4,6,1.7015157E7,4347826.0,5.925638054182427
0,4,7,1.768006E7,4347826.0,6.092115792280878
0,4,8,1.6305948E7,4347826.0,5.740738977197619
0,4,9,1.6428836E7,4347826.0,5.773346390159164
0,4,10,1.9631061E7,4347826.0,6.546716172526999
0,4,11,1.9233043E7,4347826.0,6.457758472756206
0,4,12,2.0491914E7,4347826.0,6.733103692743771
0,4,13,1.570296E7,4347826.0,5.577093691190649
0,4,14,1.7165465E7,4347826.0,5.963834173472068
0,4,15,1.6370852E7,4347826.0,5.757991270030132
0,4,16,1.7438488E7,4347826.0,6.032366715314933
0,4,17,1.6438701E7,4347826.0,5.7759534094759015
0,4,18,1.7064741E7,4347826.0,5.93827545866373
0,4,19,1.3083417E7,4347826.0,4.7844902832793
0,4,20,1.5500415E7,4347826.0,5.520711706026288
0,4,21,1.8017543E7,4347826.0,6.174234119073053
0,4,22,1.6517127E7,4347826.0,5.796623527873898
0,5,0,1.3043158E7,5000000.0,4.164127508579589
0,5,1,1.464814E7,5000000.0,4.66812477758885
0,5,2,1.7824136E7,5000000.0,5.520384828820442
0,5,3,1.5570407E7,5000000.0,4.933299605470628
0,5,4,1.3238019E7,5000000.0,4.228529957421394
0,5,5,1.3087588E7,5000000.0,4.178896105255443
0,5,6,1.2719354E7,5000000.0,4.05495050265709
0,5,7,1.2796124E7,5000000.0,4.081084355986223
0,5,8,1.8822512E7,5000000.0,5.757075783544691
0,5,9,1.8094513E7,5000000.0,5.585768945611499
0,5,10,1.7650703E7,5000000.0,5.4779200300485975
0,5,11,1.7390119E7,5000000.0,5.413325495394091
0,5,12,1.3959943E7,5000000.0,4.459136406820685
0,5,13,1.5611742E7,5000000.0,4.944813611721047
0,5,14,1.4976891E7,5000000.0,4.764516647231295
