 Number of tacts (im units) = 1
 Number of massive (im units) = 100
 Command Line curl 192.168.1.108:9000 > /dev/null 2>&1
cycle , cPeriod , count , procDur , procTime , lI , spb
0,2,30,8616037.0,2702702.0,3.187934518862975,0.5035093922759756
0,2,31,8941014.0,2702702.0,3.3081760401257703,0.5195886118904852
0,2,32,1.1486044E7,2702702.0,4.24983738495772,0.6283723125993306
0,2,33,9984150.0,2702702.0,3.69413646047548,0.5675129341299091
0,2,34,8628734.0,2702702.0,3.1926324100844266,0.5041489180815855
0,2,35,7690409.0,2702702.0,2.8454520698175383,0.4541512745378864
0,2,36,7319228.0,2702702.0,2.7081150641099168,0.43266711298444055
0,3,0,7092644.0,2631578.0,2.6952056902740487,0.43059191488164617
0,3,1,1.157431E7,2631578.0,4.398239383366178,0.6432788630524525
0,3,2,1.4292639E7,2631578.0,5.431204775233719,0.734896177507685
0,3,3,1.1502973E7,2631578.0,4.371131313607273,0.6405938533710127
0,3,4,8173640.0,2631578.0,3.1059843181543547,0.4921992586828737
0,3,5,8057737.0,2631578.0,3.0619411622988184,0.4859968411191138
0,3,6,7508621.0,2631578.0,2.8532770071797224,0.4553439366937699
0,3,7,1.3051429E7,2631578.0,4.9595448054361295,0.695441818111351
0,3,8,8458961.0,2631578.0,3.2144063371862814,0.5071007756144527
0,3,9,1.0806566E7,2631578.0,4.106496558338761,0.6134714631805955
0,3,10,8470019.0,2631578.0,3.2186083786990163,0.5076681375067702
0,3,11,9179176.0,2631578.0,3.488088135711729,0.5425874499903678
0,3,12,9015126.0,2631578.0,3.425749113269681,0.5347555539849235
0,3,13,7268081.0,2631578.0,2.7618717742738386,0.4412035116727356
0,3,14,8142863.0,2631578.0,3.0942890539440593,0.4905608810082329
0,3,15,1.1363067E7,2631578.0,4.317967014468125,0.6352793203768149
0,3,16,8080194.0,2631578.0,3.0704748253709373,0.487205540979771
0,3,17,7712884.0,2631578.0,2.930896975122911,0.46700055268545043
0,3,18,8642890.0,2631578.0,3.2842993823477777,0.5164427386347988
0,3,19,8615006.0,2631578.0,3.273703458533245,0.5150393372153824
0,3,20,6785874.0,2631578.0,2.578633048307897,0.41138954437381525
0,3,21,1.2869048E7,2631578.0,4.890240000486401,0.6893301737103612
0,3,22,7736935.0,2631578.0,2.940036358413089,0.46835270121506156
0,3,23,1.1086595E7,2631578.0,4.212907616646742,0.6245819357419813
0,3,24,8897416.0,2631578.0,3.381019297166947,0.5290476495085094
0,3,25,7681529.0,2631578.0,2.9189820708335454,0.4652314274436602
0,3,26,6811087.0,2631578.0,2.588213991757037,0.4130001806509243
0,3,27,6447023.0,2631578.0,2.449869621953064,0.38914297253881963
0,3,28,6294883.0,2631578.0,2.3920564011403043,0.37877141545651977
0,3,29,6748290.0,2631578.0,2.5643511231664045,0.40897749058674643
0,3,30,8576509.0,2631578.0,3.2590745932668534,0.513094300653376
0,3,31,1.180564E7,2631578.0,4.486144815012134,0.6518732887176482
0,3,32,1.0399523E7,2631578.0,3.9518201626552587,0.5967971727213711
0,3,33,7107406.0,2631578.0,2.700815252293491,0.4314948775404202
0,3,34,7285885.0,2631578.0,2.768637296709427,0.44226606504311444
0,3,35,7332469.0,2631578.0,2.7863392230821202,0.44503398852169473
0,3,36,7973970.0,2631578.0,3.0301096908394887,0.4814583503716245
0,3,37,7728360.0,2631578.0,2.9367778572400285,0.4678710970084873
0,4,0,1.1876908E7,3333333.0,3.5630727563072755,0.5518246905351768
0,4,1,1.0961374E7,3333333.0,3.2884125288412527,0.5169862941968547
0,4,2,1.0057104E7,3333333.0,3.01713150171315,0.47959423931777384
0,4,3,8665058.0,3333333.0,2.599517659951766,0.41489277218065834
0,4,4,7107815.0,3333333.0,2.1323447132344713,0.3288574137476646
0,4,5,1.0507424E7,3333333.0,3.1522275152227515,0.49861755559413523
0,4,6,1.3263634E7,3333333.0,3.97909059790906,0.5997838274912103
0,4,7,1.3240669E7,3333333.0,3.97220109722011,0.5990312270343846
0,4,8,1.2660328E7,3333333.0,3.798098779809878,0.5795662555480471
0,4,9,7272766.0,3333333.0,2.181830018183002,0.3388209125947902
0,4,10,7347515.0,3333333.0,2.204254720425472,0.3432617795096975
0,4,11,6553497.0,3333333.0,1.9660492966049297,0.2935944031070467
0,4,12,6982733.0,3333333.0,2.094820109482011,0.32114673431248836
0,4,13,8743792.0,3333333.0,2.6231378623137864,0.41882111608359257
0,4,14,1.041869E7,3333333.0,3.125607312560731,0.4949344142779832
0,4,15,1.1716666E7,3333333.0,3.5150001515000153,0.5459253480743689
0,4,16,9868525.0,3333333.0,2.9605577960557796,0.47137354380447166
0,4,17,9717835.0,3333333.0,2.9153507915350794,0.46469081901338577
0,4,18,1.0176757E7,3333333.0,3.0530274053027404,0.48473070273244373
0,4,19,1.1645089E7,3333333.0,3.493527049352705,0.5432641102178531
0,4,20,1.096182E7,3333333.0,3.288546328854633,0.5170039645544637
0,4,21,6800492.0,3333333.0,2.0401478040147802,0.3096616322017518
