 Number of tacts (im units) = 1
 Number of massive (im units) = 100
 Trajectory File: sinus.txt
 Coef Load Impact: 10
 Command Line: curl 192.168.1.108:9000 > /dev/null 2>&1
cycle , cPeriod , count , procDur , procTime , spb
0,0,0,1.5377861E7,5000000.0,4.879259266755019
0,0,1,7598893.0,5000000.0,1.8178032491735112
0,0,2,8114684.0,5000000.0,2.103016079681453
0,0,3,7670586.0,5000000.0,1.8585853912338233
0,0,4,8365708.0,5000000.0,2.235326973857773
0,0,5,9989426.0,5000000.0,3.00570529716337
0,0,6,1.0931469E7,5000000.0,3.3970852318782505
0,0,7,6818223.0,5000000.0,1.3470119702820504
0,0,8,1.1123458E7,5000000.0,3.4726981500174947
0,0,9,1.4754391E7,5000000.0,4.699512839968872
0,0,10,1.1397198E7,5000000.0,3.578280888677727
0,0,11,1.2919876E7,5000000.0,4.122883411516701
0,0,12,1.158014E7,5000000.0,3.6474380556143764
0,0,13,8887998.0,5000000.0,2.4983394387075037
0,0,14,1.322805E7,5000000.0,4.225258234752757
0,0,15,1.3069613E7,5000000.0,4.172927236842475
0,0,16,1.2363026E7,5000000.0,3.9315477825003047
0,0,17,1.334866E7,5000000.0,4.264676670713606
0,0,18,1.3227004E7,5000000.0,4.224914805456935
0,0,19,9049613.0,5000000.0,2.5766000298430254
0,1,0,1.1808741E7,4347826.0,4.3393144207150725
0,1,1,9418450.0,4347826.0,3.357072812718597
0,1,2,1.3123944E7,4347826.0,4.797922132825587
0,1,3,1.6981951E7,4347826.0,5.917154281296789
0,1,4,1.0978538E7,4347826.0,4.022723541429015
0,1,5,8364143.0,4347826.0,2.8414929395433193
0,1,6,1.5107833E7,4347826.0,5.409300202513894
0,1,7,1.4539392E7,4347826.0,5.2427409052733465
0,1,8,1.222217E7,4347826.0,4.488761647965412
0,1,9,1.1334502E7,4347826.0,4.161302881423578
0,1,10,8868620.0,4347826.0,3.0958389147865377
0,1,11,8801534.0,4347826.0,3.06286215680461
0,1,12,1.5887073E7,4347826.0,5.627717358038097
0,1,13,1.3911214E7,4347826.0,5.050928762408294
0,1,14,1.3499304E7,4347826.0,4.920392223280076
0,1,15,1.2705973E7,4347826.0,4.657357728345161
0,1,16,1.0589631E7,4347826.0,3.866086719067316
0,1,17,1.3962361E7,4347826.0,5.0668670730102665
0,1,18,8361939.0,4347826.0,2.840348397691073
0,1,19,9146468.0,4347826.0,3.229812639892971
0,1,20,1.2126719E7,4347826.0,4.45471158930266
0,1,21,1.1830673E7,4347826.0,4.347372953223541
0,1,22,1.177356E7,4347826.0,4.326356460842803
0,2,0,1.4511568E7,4000000.0,5.596543499144671
0,2,1,1.189259E7,4000000.0,4.732164554030749
0,2,2,8440168.0,4000000.0,3.2429109993594056
0,2,3,1.4019176E7,4000000.0,5.446624966842934
0,2,4,1.2677628E7,4000000.0,5.009780127795881
0,2,5,8079568.0,4000000.0,3.0532814912090385
0,2,6,1.3166113E7,4000000.0,5.173975868370188
0,2,7,1.4291512E7,4000000.0,5.530181869745138
0,2,8,1.3442187E7,4000000.0,5.264099414347015
0,2,9,1.2178568E7,4000000.0,4.8353623405757675
0,2,10,1.0468047E7,4000000.0,4.1780567256296335
0,2,11,1.3628894E7,4000000.0,5.324006224534386
0,2,12,1.1049569E7,4000000.0,4.412853469128733
0,2,13,8283621.0,4000000.0,3.1616022909939225
0,2,14,1.0125158E7,4000000.0,4.033418176444478
0,2,15,8893635.0,4000000.0,3.4701931045026986
0,2,16,1.4448947E7,4000000.0,5.577762067159627
0,2,17,1.2498328E7,4000000.0,4.947919265647068
0,2,18,9073362.0,4000000.0,3.557082469455706
0,2,19,1.5397105E7,4000000.0,5.853790801113373
0,2,20,1.3598554E7,4000000.0,5.314327388651783
0,2,21,1.4002861E7,4000000.0,5.441567864625226
0,2,22,1.2651475E7,4000000.0,5.000811703117312
