lev1;cycle;8;countPeriod;9;amplitude;18;srt;4511630849
lev1;cycle;9;countPeriod;0;amplitude;30;srt;8311825114
lev1;cycle;9;countPeriod;1;amplitude;42;srt;10647276484
lev1;cycle;9;countPeriod;2;amplitude;49;srt;12285507062
lev1;cycle;9;countPeriod;3;amplitude;50;srt;12917656196
lev1;cycle;9;countPeriod;4;amplitude;42;srt;10737975184
lev1;cycle;9;countPeriod;5;amplitude;30;srt;8031105458
lev1;cycle;9;countPeriod;6;amplitude;18;srt;4985603965
lev1;cycle;9;countPeriod;7;amplitude;11;srt;4317629872
lev1;cycle;9;countPeriod;8;amplitude;10;srt;2630629112
lev1;cycle;9;countPeriod;9;amplitude;18;srt;4537446198
lev1;cycle;10;countPeriod;0;amplitude;30;srt;8235039889
lev1;cycle;10;countPeriod;1;amplitude;42;srt;10696196728
lev1;cycle;10;countPeriod;2;amplitude;49;srt;12387170495
lev1;cycle;10;countPeriod;3;amplitude;50;srt;12916695444
lev1;cycle;10;countPeriod;4;amplitude;42;srt;10664806939
lev1;cycle;10;countPeriod;5;amplitude;30;srt;7569824105
lev1;cycle;10;countPeriod;6;amplitude;18;srt;3547373427
lev1;cycle;10;countPeriod;7;amplitude;11;srt;3957997012
lev1;cycle;10;countPeriod;8;amplitude;10;srt;3387609232
lev1;cycle;10;countPeriod;9;amplitude;18;srt;4612946152
lev1;cycle;11;countPeriod;0;amplitude;30;srt;8188130018
lev1;cycle;11;countPeriod;1;amplitude;42;srt;10666076050
lev1;cycle;11;countPeriod;2;amplitude;49;srt;12368551563
lev1;cycle;11;countPeriod;3;amplitude;50;srt;12920829274
lev1;cycle;11;countPeriod;4;amplitude;42;srt;10673891151
lev1;cycle;11;countPeriod;5;amplitude;30;srt;7569997717
lev1;cycle;11;countPeriod;6;amplitude;18;srt;3627326795
lev1;cycle;11;countPeriod;7;amplitude;11;srt;3928131805
lev1;cycle;11;countPeriod;8;amplitude;10;srt;3349329787
lev1;cycle;11;countPeriod;9;amplitude;18;srt;4603454403
lev1;cycle;12;countPeriod;0;amplitude;30;srt;8217067401
lev1;cycle;12;countPeriod;1;amplitude;42;srt;10628450195
lev1;cycle;12;countPeriod;2;amplitude;49;srt;12423345952
lev1;cycle;12;countPeriod;3;amplitude;50;srt;12926723878
lev1;cycle;12;countPeriod;4;amplitude;42;srt;10576298864
lev1;cycle;12;countPeriod;5;amplitude;30;srt;7927078295
lev1;cycle;12;countPeriod;6;amplitude;18;srt;5088981213
lev1;cycle;12;countPeriod;7;amplitude;11;srt;4356336870
lev1;cycle;12;countPeriod;8;amplitude;10;srt;2594710256
lev1;cycle;12;countPeriod;9;amplitude;18;srt;4495741057
lev1;cycle;13;countPeriod;0;amplitude;30;srt;8170165240
lev1;cycle;13;countPeriod;1;amplitude;42;srt;10694511057
lev1;cycle;13;countPeriod;2;amplitude;49;srt;12447254966
lev1;cycle;13;countPeriod;3;amplitude;50;srt;12920674217
lev1;cycle;13;countPeriod;4;amplitude;42;srt;10612316205
lev1;cycle;13;countPeriod;5;amplitude;30;srt;7376715599
lev1;cycle;13;countPeriod;6;amplitude;18;srt;3711719698
lev1;cycle;13;countPeriod;7;amplitude;11;srt;4439506694
lev1;cycle;13;countPeriod;8;amplitude;10;srt;2905974379
lev1;cycle;13;countPeriod;9;amplitude;18;srt;4725676482
lev1;cycle;14;countPeriod;0;amplitude;30;srt;8156904044
lev1;cycle;14;countPeriod;1;amplitude;42;srt;10707401396
lev1;cycle;14;countPeriod;2;amplitude;49;srt;12437459434
lev1;cycle;14;countPeriod;3;amplitude;50;srt;12894634353
lev1;cycle;14;countPeriod;4;amplitude;42;srt;10619642507
lev1;cycle;14;countPeriod;5;amplitude;30;srt;7743198382
lev1;cycle;14;countPeriod;6;amplitude;18;srt;5103976131
lev1;cycle;14;countPeriod;7;amplitude;11;srt;4330910234
lev1;cycle;14;countPeriod;8;amplitude;10;srt;2566018222
lev1;cycle;14;countPeriod;9;amplitude;18;srt;4486666095
lev1;cycle;15;countPeriod;0;amplitude;30;srt;8204351999
lev1;cycle;15;countPeriod;1;amplitude;42;srt;10686523792
lev1;cycle;15;countPeriod;2;amplitude;49;srt;12414086343
lev1;cycle;15;countPeriod;3;amplitude;50;srt;12878030200
lev1;cycle;15;countPeriod;4;amplitude;42;srt;10614162377
lev1;cycle;15;countPeriod;5;amplitude;30;srt;7685745979
lev1;cycle;15;countPeriod;6;amplitude;18;srt;5161036867
lev1;cycle;15;countPeriod;7;amplitude;11;srt;4330578781
lev1;cycle;15;countPeriod;8;amplitude;10;srt;2623264438
lev1;cycle;15;countPeriod;9;amplitude;18;srt;4442632193
lev1;cycle;16;countPeriod;0;amplitude;30;srt;8177020625
lev1;cycle;16;countPeriod;1;amplitude;42;srt;10632757933
lev1;cycle;16;countPeriod;2;amplitude;49;srt;12460299916
lev1;cycle;16;countPeriod;3;amplitude;50;srt;12882995255
lev1;cycle;16;countPeriod;4;amplitude;42;srt;10631978768
lev1;cycle;16;countPeriod;5;amplitude;30;srt;8684349018
lev1;cycle;16;countPeriod;6;amplitude;18;srt;5909469569
lev1;cycle;16;countPeriod;7;amplitude;11;srt;3604150783
lev1;cycle;16;countPeriod;8;amplitude;10;srt;2619226516
lev1;cycle;16;countPeriod;9;amplitude;18;srt;4023610059
lev1;cycle;17;countPeriod;0;amplitude;30;srt;8181665846
lev1;cycle;17;countPeriod;1;amplitude;42;srt;10577998504
lev1;cycle;17;countPeriod;2;amplitude;49;srt;12448813204
lev1;cycle;17;countPeriod;3;amplitude;50;srt;12860507044
lev1;cycle;17;countPeriod;4;amplitude;42;srt;10622532003
lev1;cycle;17;countPeriod;5;amplitude;30;srt;8674334553
lev1;cycle;17;countPeriod;6;amplitude;18;srt;5926298461
lev1;cycle;17;countPeriod;7;amplitude;11;srt;3639491054
lev1;cycle;17;countPeriod;8;amplitude;10;srt;2574558728
lev1;cycle;17;countPeriod;9;amplitude;18;srt;4020035112
lev1;cycle;18;countPeriod;0;amplitude;30;srt;8107300404
lev1;cycle;18;countPeriod;1;amplitude;42;srt;10643430894
lev1;cycle;18;countPeriod;2;amplitude;49;srt;12397252557
lev1;cycle;18;countPeriod;3;amplitude;50;srt;12894261188
lev1;cycle;18;countPeriod;4;amplitude;42;srt;10620266830
lev1;cycle;18;countPeriod;5;amplitude;30;srt;7696417771
lev1;cycle;18;countPeriod;6;amplitude;18;srt;5166962263
lev1;cycle;18;countPeriod;7;amplitude;11;srt;4221388316
lev1;cycle;18;countPeriod;8;amplitude;10;srt;2630387147
lev1;cycle;18;countPeriod;9;amplitude;18;srt;4400540228
lev1;cycle;19;countPeriod;0;amplitude;30;srt;8057175378
lev1;cycle;19;countPeriod;1;amplitude;42;srt;10618254143
lev1;cycle;19;countPeriod;2;amplitude;49;srt;12381987098
lev1;cycle;19;countPeriod;3;amplitude;50;srt;12921470307
lev1;cycle;19;countPeriod;4;amplitude;42;srt;10652356724
lev1;cycle;19;countPeriod;5;amplitude;30;srt;7920681225
lev1;cycle;19;countPeriod;6;amplitude;18;srt;5643571142
lev1;cycle;19;countPeriod;7;amplitude;11;srt;3916947530
lev1;cycle;19;countPeriod;8;amplitude;10;srt;2619509542
lev1;cycle;19;countPeriod;9;amplitude;18;srt;4206501484
lev1;cycle;20;countPeriod;0;amplitude;30;srt;7978732148
lev1;cycle;20;countPeriod;1;amplitude;42;srt;10685683401
lev1;cycle;20;countPeriod;2;amplitude;49;srt;12406653914
lev1;cycle;20;countPeriod;3;amplitude;50;srt;12890223090
lev1;cycle;20;countPeriod;4;amplitude;42;srt;10666176280
lev1;cycle;20;countPeriod;5;amplitude;30;srt;8737503499
lev1;cycle;20;countPeriod;6;amplitude;18;srt;6397029511
lev1;cycle;20;countPeriod;7;amplitude;11;srt;3174561648
lev1;cycle;20;countPeriod;8;amplitude;10;srt;2562005277
lev1;cycle;20;countPeriod;9;amplitude;18;srt;3939797913
lev1;cycle;21;countPeriod;0;amplitude;30;srt;7954318526
lev1;cycle;21;countPeriod;1;amplitude;42;srt;10654612355
lev1;cycle;21;countPeriod;2;amplitude;49;srt;12503580632
lev1;cycle;21;countPeriod;3;amplitude;50;srt;12825311339
lev1;cycle;21;countPeriod;4;amplitude;42;srt;10679958278
lev1;cycle;21;countPeriod;5;amplitude;30;srt;7859447644
lev1;cycle;21;countPeriod;6;amplitude;18;srt;5938016992
lev1;cycle;21;countPeriod;7;amplitude;11;srt;3692046718
lev1;cycle;21;countPeriod;8;amplitude;10;srt;2587739573
lev1;cycle;21;countPeriod;9;amplitude;18;srt;4146990704
lev1;cycle;22;countPeriod;0;amplitude;30;srt;8100955855
lev1;cycle;22;countPeriod;1;amplitude;42;srt;10631133401
lev1;cycle;22;countPeriod;2;amplitude;49;srt;12526461933
lev1;cycle;22;countPeriod;3;amplitude;50;srt;12861577701
lev1;cycle;22;countPeriod;4;amplitude;42;srt;10644255451
lev1;cycle;22;countPeriod;5;amplitude;30;srt;7424664953
lev1;cycle;22;countPeriod;6;amplitude;18;srt;5601776598
lev1;cycle;22;countPeriod;7;amplitude;11;srt;3943014564
lev1;cycle;22;countPeriod;8;amplitude;10;srt;2579886608
lev1;cycle;22;countPeriod;9;amplitude;18;srt;4251431733
lev1;cycle;23;countPeriod;0;amplitude;30;srt;8193797431
lev1;cycle;23;countPeriod;1;amplitude;42;srt;10633820216
lev1;cycle;23;countPeriod;2;amplitude;49;srt;12511720449
lev1;cycle;23;countPeriod;3;amplitude;50;srt;12848928870
lev1;cycle;23;countPeriod;4;amplitude;42;srt;10718467124
lev1;cycle;23;countPeriod;5;amplitude;30;srt;6566569481
lev1;cycle;23;countPeriod;6;amplitude;18;srt;5020241427
lev1;cycle;23;countPeriod;7;amplitude;11;srt;4293316682
lev1;cycle;23;countPeriod;8;amplitude;10;srt;2605836743
lev1;cycle;23;countPeriod;9;amplitude;18;srt;4507152701
lev1;cycle;24;countPeriod;0;amplitude;30;srt;8383638313
lev1;cycle;24;countPeriod;1;amplitude;42;srt;10574540049
lev1;cycle;24;countPeriod;2;amplitude;49;srt;12500453288
lev1;cycle;24;countPeriod;3;amplitude;50;srt;12796563746
lev1;cycle;24;countPeriod;4;amplitude;42;srt;10731566186
lev1;cycle;24;countPeriod;5;amplitude;30;srt;8831292511
lev1;cycle;24;countPeriod;6;amplitude;18;srt;6568551523
lev1;cycle;24;countPeriod;7;amplitude;11;srt;2897237518
lev1;cycle;24;countPeriod;8;amplitude;10;srt;2566057116
lev1;cycle;24;countPeriod;9;amplitude;18;srt;3519863199
lev1;cycle;25;countPeriod;0;amplitude;30;srt;8519151142
lev1;cycle;25;countPeriod;1;amplitude;42;srt;10640497184
lev1;cycle;25;countPeriod;2;amplitude;49;srt;12445528503
lev1;cycle;25;countPeriod;3;amplitude;50;srt;12783186273
lev1;cycle;25;countPeriod;4;amplitude;42;srt;10724991216
lev1;cycle;25;countPeriod;5;amplitude;30;srt;8883352991
lev1;cycle;25;countPeriod;6;amplitude;18;srt;6500541943
lev1;cycle;25;countPeriod;7;amplitude;11;srt;2911725790
lev1;cycle;25;countPeriod;8;amplitude;10;srt;2546715511
lev1;cycle;25;countPeriod;9;amplitude;18;srt;3396678130
lev1;cycle;26;countPeriod;0;amplitude;30;srt;8557589284
lev1;cycle;26;countPeriod;1;amplitude;42;srt;10656168036
lev1;cycle;26;countPeriod;2;amplitude;49;srt;12502533873
lev1;cycle;26;countPeriod;3;amplitude;50;srt;12849682727
lev1;cycle;26;countPeriod;4;amplitude;42;srt;10598235941
lev1;cycle;26;countPeriod;5;amplitude;30;srt;7748625478
lev1;cycle;26;countPeriod;6;amplitude;18;srt;6416656371
lev1;cycle;26;countPeriod;7;amplitude;11;srt;3163961468
lev1;cycle;26;countPeriod;8;amplitude;10;srt;2648722859
lev1;cycle;26;countPeriod;9;amplitude;18;srt;3779441575
lev1;cycle;27;countPeriod;0;amplitude;30;srt;8568317951
lev1;cycle;27;countPeriod;1;amplitude;42;srt;10649524098
lev1;cycle;27;countPeriod;2;amplitude;49;srt;12556272008
lev1;cycle;27;countPeriod;3;amplitude;50;srt;12850810584
lev1;cycle;27;countPeriod;4;amplitude;42;srt;10708809076
lev1;cycle;27;countPeriod;5;amplitude;30;srt;7579511600
lev1;cycle;27;countPeriod;6;amplitude;18;srt;6635351133
lev1;cycle;27;countPeriod;7;amplitude;11;srt;2922120824
lev1;cycle;27;countPeriod;8;amplitude;10;srt;2644674457
lev1;cycle;27;countPeriod;9;amplitude;18;srt;3761204212
lev1;cycle;28;countPeriod;0;amplitude;30;srt;8590011291
lev1;cycle;28;countPeriod;1;amplitude;42;srt;10684304037
lev1;cycle;28;countPeriod;2;amplitude;49;srt;12540348118
lev1;cycle;28;countPeriod;3;amplitude;50;srt;12837709021
lev1;cycle;28;countPeriod;4;amplitude;42;srt;10667276140
lev1;cycle;28;countPeriod;5;amplitude;30;srt;7596226307
lev1;cycle;28;countPeriod;6;amplitude;18;srt;6705861957
lev1;cycle;28;countPeriod;7;amplitude;11;srt;2906474109
lev1;cycle;28;countPeriod;8;amplitude;10;srt;2608508647
lev1;cycle;28;countPeriod;9;amplitude;18;srt;3664039084
lev1;cycle;29;countPeriod;0;amplitude;30;srt;8758027496
lev1;cycle;29;countPeriod;1;amplitude;42;srt;10612978607
lev1;cycle;29;countPeriod;2;amplitude;49;srt;12499388303
lev1;cycle;29;countPeriod;3;amplitude;50;srt;12849702247
lev1;cycle;29;countPeriod;4;amplitude;42;srt;10716625723
lev1;cycle;29;countPeriod;5;amplitude;30;srt;7769910426
lev1;cycle;29;countPeriod;6;amplitude;18;srt;6519109724
lev1;cycle;29;countPeriod;7;amplitude;11;srt;2875480563
lev1;cycle;29;countPeriod;8;amplitude;10;srt;2593274548
lev1;cycle;29;countPeriod;9;amplitude;18;srt;3599438969
lev1;cycle;30;countPeriod;0;amplitude;30;srt;8783760485
lev1;cycle;30;countPeriod;1;amplitude;42;srt;10574797988
lev1;cycle;30;countPeriod;2;amplitude;49;srt;12529991895
lev1;cycle;30;countPeriod;3;amplitude;50;srt;12866410638
lev1;cycle;30;countPeriod;4;amplitude;42;srt;10681085608
lev1;cycle;30;countPeriod;5;amplitude;30;srt;6396825669
lev1;cycle;30;countPeriod;6;amplitude;18;srt;5963257106
lev1;cycle;30;countPeriod;7;amplitude;11;srt;3603331901
lev1;cycle;30;countPeriod;8;amplitude;10;srt;2620909667
lev1;cycle;30;countPeriod;9;amplitude;18;srt;4041897060
lev1;cycle;31;countPeriod;0;amplitude;30;srt;8923052088
lev1;cycle;31;countPeriod;1;amplitude;42;srt;10597817173
lev1;cycle;31;countPeriod;2;amplitude;49;srt;12643242330
lev1;cycle;31;countPeriod;3;amplitude;50;srt;12801676905
lev1;cycle;31;countPeriod;4;amplitude;42;srt;10634662504
lev1;cycle;31;countPeriod;5;amplitude;30;srt;6485220762
lev1;cycle;31;countPeriod;6;amplitude;18;srt;6048859152
lev1;cycle;31;countPeriod;7;amplitude;11;srt;3469571956
lev1;cycle;31;countPeriod;8;amplitude;10;srt;2614055644
lev1;cycle;31;countPeriod;9;amplitude;18;srt;4044649705
lev1;cycle;32;countPeriod;0;amplitude;30;srt;8912626828
lev1;cycle;32;countPeriod;1;amplitude;42;srt;10649406925
lev1;cycle;32;countPeriod;2;amplitude;49;srt;12594021745
lev1;cycle;32;countPeriod;3;amplitude;50;srt;12834921499
lev1;cycle;32;countPeriod;4;amplitude;42;srt;10598892270
lev1;cycle;32;countPeriod;5;amplitude;30;srt;7895403313
lev1;cycle;32;countPeriod;6;amplitude;18;srt;6589456757
lev1;cycle;32;countPeriod;7;amplitude;11;srt;2830293823
lev1;cycle;32;countPeriod;8;amplitude;10;srt;2657049774
lev1;cycle;32;countPeriod;9;amplitude;18;srt;3171257119
lev1;cycle;33;countPeriod;0;amplitude;30;srt;9007129325
lev1;cycle;33;countPeriod;1;amplitude;42;srt;10638688746
lev1;cycle;33;countPeriod;2;amplitude;49;srt;12622192834
lev1;cycle;33;countPeriod;3;amplitude;50;srt;12843910279
lev1;cycle;33;countPeriod;4;amplitude;42;srt;10646845103
lev1;cycle;33;countPeriod;5;amplitude;30;srt;7869600950
lev1;cycle;33;countPeriod;6;amplitude;18;srt;6467028078
lev1;cycle;33;countPeriod;7;amplitude;11;srt;2824745861
lev1;cycle;33;countPeriod;8;amplitude;10;srt;2714088101
lev1;cycle;33;countPeriod;9;amplitude;18;srt;3043815964
lev1;cycle;34;countPeriod;0;amplitude;30;srt;9099782040
lev1;cycle;34;countPeriod;1;amplitude;42;srt;10613394906
lev1;cycle;34;countPeriod;2;amplitude;49;srt;12677536995
lev1;cycle;34;countPeriod;3;amplitude;50;srt;12820402825
lev1;cycle;34;countPeriod;4;amplitude;42;srt;10616094656
lev1;cycle;34;countPeriod;5;amplitude;30;srt;8274775938
lev1;cycle;34;countPeriod;6;amplitude;18;srt;6548799146
lev1;cycle;34;countPeriod;7;amplitude;11;srt;2849848525
lev1;cycle;34;countPeriod;8;amplitude;10;srt;2615714764
lev1;cycle;34;countPeriod;9;amplitude;18;srt;2664121250
lev1;cycle;35;countPeriod;0;amplitude;30;srt;9081090202
lev1;cycle;35;countPeriod;1;amplitude;42;srt;10577669383
lev1;cycle;35;countPeriod;2;amplitude;49;srt;12637766531
lev1;cycle;35;countPeriod;3;amplitude;50;srt;12909169975
lev1;cycle;35;countPeriod;4;amplitude;42;srt;10599383861
lev1;cycle;35;countPeriod;5;amplitude;30;srt;9177437634
lev1;cycle;35;countPeriod;6;amplitude;18;srt;6288998429
lev1;cycle;35;countPeriod;7;amplitude;11;srt;2918678746
lev1;cycle;35;countPeriod;8;amplitude;10;srt;2451736304
lev1;cycle;35;countPeriod;9;amplitude;18;srt;2252934180
lev1;cycle;36;countPeriod;0;amplitude;30;srt;9033734038
lev1;cycle;36;countPeriod;1;amplitude;42;srt;10630258802
lev1;cycle;36;countPeriod;2;amplitude;49;srt;12569756686
lev1;cycle;36;countPeriod;3;amplitude;50;srt;12892396826
lev1;cycle;36;countPeriod;4;amplitude;42;srt;10574480659
lev1;cycle;36;countPeriod;5;amplitude;30;srt;9163847480
lev1;cycle;36;countPeriod;6;amplitude;18;srt;6253571479
lev1;cycle;36;countPeriod;7;amplitude;11;srt;2915883099
lev1;cycle;36;countPeriod;8;amplitude;10;srt;2433414609
lev1;cycle;36;countPeriod;9;amplitude;18;srt;2321769452
lev1;cycle;37;countPeriod;0;amplitude;30;srt;8966194746
lev1;cycle;37;countPeriod;1;amplitude;42;srt;10622755758
lev1;cycle;37;countPeriod;2;amplitude;49;srt;12605984561
lev1;cycle;37;countPeriod;3;amplitude;50;srt;12788782043
lev1;cycle;37;countPeriod;4;amplitude;42;srt;10628757847
lev1;cycle;37;countPeriod;5;amplitude;30;srt;9352260071
lev1;cycle;37;countPeriod;6;amplitude;18;srt;6169567531
lev1;cycle;37;countPeriod;7;amplitude;11;srt;2905789719
lev1;cycle;37;countPeriod;8;amplitude;10;srt;2408989366
lev1;cycle;37;countPeriod;9;amplitude;18;srt;2250970581
lev1;cycle;38;countPeriod;0;amplitude;30;srt;8870721557
lev1;cycle;38;countPeriod;1;amplitude;42;srt;10635985401
lev1;cycle;38;countPeriod;2;amplitude;49;srt;12607644615
lev1;cycle;38;countPeriod;3;amplitude;50;srt;12830390093
lev1;cycle;38;countPeriod;4;amplitude;42;srt;10566494223
lev1;cycle;38;countPeriod;5;amplitude;30;srt;9345648336
lev1;cycle;38;countPeriod;6;amplitude;18;srt;6171457111
lev1;cycle;38;countPeriod;7;amplitude;11;srt;2908499496
lev1;cycle;38;countPeriod;8;amplitude;10;srt;2407052857
lev1;cycle;38;countPeriod;9;amplitude;18;srt;2248774338
lev1;cycle;39;countPeriod;0;amplitude;30;srt;8912014404
lev1;cycle;39;countPeriod;1;amplitude;42;srt;10685436438
lev1;cycle;39;countPeriod;2;amplitude;49;srt;12671454899
lev1;cycle;39;countPeriod;3;amplitude;50;srt;12814141287
lev1;cycle;39;countPeriod;4;amplitude;42;srt;10575853746
lev1;cycle;39;countPeriod;5;amplitude;30;srt;9409670260
lev1;cycle;39;countPeriod;6;amplitude;18;srt;6115342917
lev1;cycle;39;countPeriod;7;amplitude;11;srt;2850821160
lev1;cycle;39;countPeriod;8;amplitude;10;srt;2408738318
lev1;cycle;39;countPeriod;9;amplitude;18;srt;2071629385
lev1;cycle;40;countPeriod;0;amplitude;30;srt;8812643079
lev1;cycle;40;countPeriod;1;amplitude;42;srt;10678733120
lev1;cycle;40;countPeriod;2;amplitude;49;srt;12645295292
lev1;cycle;40;countPeriod;3;amplitude;50;srt;12778918461
lev1;cycle;40;countPeriod;4;amplitude;42;srt;10607790589
lev1;cycle;40;countPeriod;5;amplitude;30;srt;8287265928
lev1;cycle;40;countPeriod;6;amplitude;18;srt;6391626803
lev1;cycle;40;countPeriod;7;amplitude;11;srt;2865947065
lev1;cycle;40;countPeriod;8;amplitude;10;srt;2595164421
lev1;cycle;40;countPeriod;9;amplitude;18;srt;2584623919
lev1;cycle;41;countPeriod;0;amplitude;30;srt;8796860776
lev1;cycle;41;countPeriod;1;amplitude;42;srt;10643036963
lev1;cycle;41;countPeriod;2;amplitude;49;srt;12665340180
lev1;cycle;41;countPeriod;3;amplitude;50;srt;12808149051
lev1;cycle;41;countPeriod;4;amplitude;42;srt;10616375954
lev1;cycle;41;countPeriod;5;amplitude;30;srt;9411282173
lev1;cycle;41;countPeriod;6;amplitude;18;srt;6118458833
lev1;cycle;41;countPeriod;7;amplitude;11;srt;2870550254
lev1;cycle;41;countPeriod;8;amplitude;10;srt;2432169721
lev1;cycle;41;countPeriod;9;amplitude;18;srt;1953673743
lev1;cycle;42;countPeriod;0;amplitude;30;srt;8759210626
lev1;cycle;42;countPeriod;1;amplitude;42;srt;10675937552
lev1;cycle;42;countPeriod;2;amplitude;49;srt;12709286157
lev1;cycle;42;countPeriod;3;amplitude;50;srt;12758610106
