0;0;130;0.017;0.001;13.53;
2;0;130;0.017;0.001;13.51;
1;0;130;0.018;0.001;13.76;
3;0;130;0.018;0.001;13.80;
4;0;130;0.019;0.001;14.01;
5;0;130;0.021;0.001;14.30;
6;0;130;0.021;0.001;14.43;
7;0;130;0.021;0.001;14.31;
8;0;130;0.021;0.001;14.29;
9;0;130;0.020;0.001;14.25;
0;1;200;0.020;0.001;16.04;
2;1;200;0.020;0.001;16.10;
1;1;200;0.021;0.001;16.17;
3;1;200;0.021;0.001;16.26;
4;1;200;0.021;0.001;16.18;
5;1;200;0.021;0.001;16.19;
6;1;200;0.021;0.001;16.13;
7;1;200;0.021;0.001;16.23;
8;1;200;0.021;0.001;16.23;
9;1;200;0.021;0.001;16.31;
0;2;244;0.020;0.000;16.96;
2;2;244;0.021;0.000;17.03;
1;2;244;0.021;0.000;17.09;
3;2;244;0.021;0.000;17.03;
4;2;244;0.021;0.000;17.08;
5;2;244;0.020;0.000;16.85;
6;2;244;0.021;0.000;16.99;
9;2;244;0.020;0.000;16.82;
7;2;244;0.021;0.000;17.03;
8;2;244;0.020;0.000;16.96;
0;3;244;0.020;0.000;16.93;
1;3;244;0.020;0.000;16.91;
2;3;244;0.021;0.000;17.04;
3;3;244;0.020;0.000;16.88;
5;3;244;0.020;0.000;16.87;
4;3;244;0.020;0.000;16.95;
7;3;244;0.021;0.000;17.03;
9;3;244;0.021;0.000;17.08;
8;3;244;0.021;0.000;17.09;
6;3;244;0.022;0.000;17.31;
0;4;200;0.021;0.001;16.26;
2;4;200;0.020;0.001;16.02;
1;4;200;0.021;0.001;16.25;
3;4;200;0.021;0.001;16.26;
5;4;200;0.021;0.001;16.17;
4;4;200;0.021;0.001;16.18;
7;4;200;0.021;0.001;16.15;
8;4;200;0.020;0.001;16.07;
9;4;200;0.021;0.001;16.17;
6;4;200;0.021;0.001;16.13;
0;5;130;0.020;0.001;14.18;
2;5;130;0.020;0.001;14.25;
1;5;130;0.021;0.001;14.26;
3;5;130;0.020;0.001;14.14;
5;5;130;0.020;0.001;14.19;
4;5;130;0.020;0.001;14.10;
0;6;60;0.020;0.002;10.73;
8;5;130;0.021;0.001;14.27;
2;6;60;0.020;0.002;10.88;
9;5;130;0.020;0.001;14.20;
7;5;130;0.021;0.001;14.41;
0;7;16;0.020;0.006;5.13;
6;5;130;0.021;0.001;14.32;
1;6;60;0.020;0.002;10.87;
2;7;16;0.024;0.006;5.86;
0;8;15;0.021;0.007;5.00;
3;6;60;0.021;0.002;11.07;
5;6;60;0.021;0.002;11.02;
4;6;60;0.021;0.002;10.95;
1;7;16;0.022;0.006;5.54;
2;8;15;0.021;0.007;4.99;
3;7;16;0.021;0.006;5.18;
1;8;15;0.020;0.007;4.73;
5;7;16;0.021;0.006;5.17;
4;7;16;0.021;0.006;5.20;
3;8;15;0.021;0.007;4.98;
9;6;60;0.020;0.002;10.72;
5;8;15;0.021;0.007;5.05;
4;8;15;0.021;0.007;5.00;
8;6;60;0.021;0.002;11.05;
7;6;60;0.021;0.002;11.02;
6;6;60;0.020;0.002;10.82;
9;7;16;0.020;0.006;5.02;
8;7;16;0.018;0.006;4.66;
0;9;60;0.020;0.002;10.81;
7;7;16;0.019;0.006;4.88;
6;7;16;0.019;0.006;4.89;
9;8;15;0.021;0.007;5.04;
8;8;15;0.020;0.007;4.75;
2;9;60;0.020;0.002;10.88;
7;8;15;0.020;0.007;4.70;
6;8;15;0.018;0.007;4.21;
1;9;60;0.020;0.002;10.74;
3;9;60;0.019;0.002;10.52;
4;9;60;0.017;0.002;10.19;
5;9;60;0.017;0.002;10.20;
9;9;60;0.012;0.002;8.72;
8;9;60;0.012;0.002;8.72;
7;9;60;0.011;0.002;8.37;
6;9;60;0.012;0.002;8.41;
