0,-87.61662473393784
1,-104.81519691890952
2,-114.84476340548242
3,-114.40006045176152
4,-119.26602059430424
5,-103.49564588005241
6,-114.03786329268893
7,-106.28282795665882
8,-106.70323427804725
9,-103.0504220235158
10,-117.90385408747682
11,-109.90742936119823
12,-103.0746713248027
13,-124.97027349660395
14,-112.38753397541211
15,-102.02958958428269
16,-112.24560257194163
17,-104.64063585443229
18,-101.62451574185839
19,-115.08754880578827
20,-111.73920051649753
21,-109.21927010794396
22,-116.42071503918147
23,-119.28476612066162
24,-109.60572968433834
25,-120.41998109759194
26,-108.25449350690171
27,-106.91390763417526
28,-107.82976072716806
29,-91.54377966218135
30,-116.9393101040784
31,-109.0494245960706
32,-121.33414859878772
33,-119.07872787815508
34,-117.89628983853207
35,-107.59186349768869
36,-107.62679978865226
37,-106.32393277416857
38,-107.26497811543516
39,-108.57011781089793
40,-116.13582414999375
41,-120.24381481774658
42,-120.13813732171882
43,-118.89002641054829
44,-114.97505837222465
45,-113.92655905679396
46,-97.02519801065418
47,-107.29312066694935
48,-96.87155885040308
49,-118.87969431901763
50,-106.65522066006092
51,-122.07823198256328
52,-118.21500964809212
53,-108.67129640981776
54,-111.68836055102298
55,-119.7095313814832
56,-112.50691967607021
57,-111.41338432396607
58,-113.0446655617282
59,-115.32227990711641
60,-120.56690613427142
61,-118.7824984071749
62,-120.04473917825678
63,-112.73641173181424
64,-108.54529753774085
65,-113.18010714167484
66,-108.72475026807096
67,-105.77620823796974
68,-109.07298887050393
69,-116.07405734948563
70,-116.51342121816795
71,-121.08304122853153
72,-121.04816548303515
73,-119.29874543973844
74,-119.04496699088696
75,-113.32730424667415
76,-107.33193448837599
77,-105.87253270453732
78,-110.69467078444504
79,-113.39887243839408
80,-118.71568008641759
81,-122.47924669709616
82,-110.22285379877086
83,-120.75076869941375
84,-111.64954373868281
85,-99.13296009751474
86,-97.21722844581363
87,-100.62717192350303
88,-109.64954588635793
89,-107.25706624600167
90,-124.58081359893043
91,-116.80606249429476
92,-121.18139573568597
93,-116.70329084011708
94,-117.34654831452637
95,-111.54478623359374
96,-106.5918715634837
97,-106.66392888535368
98,-110.28411100263796
99,-115.67860447464886
