 Number of tacts (im units) = 1
 Number of massive (im units) = 100
 Command Line curl 192.168.222.7:9000 > /dev/null 2>&1
cycle , cPeriod , count , procDur , procTime , lI , spb
0,0,0,2.57482E7,5000000.0,0.19418833161153012,-0.7117768695308492
0,0,1,1.6025904E7,5000000.0,0.3119948802888124,-0.5058525325218158
0,0,2,2.7393703E7,5000000.0,0.1825236989683359,-0.7386807385337232
0,0,3,1.2232758E7,5000000.0,0.4087385690128097,-0.38855437985845254
0,0,4,9817552.0,5000000.0,0.5092919293933966,-0.293033205912345
0,0,5,1.2388285E7,5000000.0,0.40360711753079626,-0.394041183671267
0,0,6,1.3907583E7,5000000.0,0.3595160999578431,-0.4442816561398298
0,0,7,1.2474972E7,5000000.0,0.4008025028032127,-0.39706957518913694
0,0,8,1.1009555E7,5000000.0,0.4541509625048424,-0.3427997610526135
0,0,9,1.0855561E7,5000000.0,0.46059342303912254,-0.3366822677573933
0,0,10,1.1111169E7,5000000.0,0.44999765551221477,-0.3467897488930128
0,0,11,1.172164E7,5000000.0,0.4265614709204514,-0.3700183746773049
0,0,12,1.2906728E7,5000000.0,0.3873948532889203,-0.41184615337186287
0,0,13,1.1345067E7,5000000.0,0.4407201826132891,-0.3558370606839106
0,0,14,1.1964405E7,5000000.0,0.41790628117319667,-0.3789211013178267
0,0,15,1.0326509E7,5000000.0,0.4841907366758698,-0.3149835235457457
0,0,16,1.3057784E7,5000000.0,0.38291336416653854,-0.41689947595448396
0,0,17,1.0952579E7,5000000.0,0.4565134841757361,-0.34054639005382764
0,0,18,1.2433591E7,5000000.0,0.40213643829847706,-0.39562657291804554
0,0,19,1.080278E7,5000000.0,0.46284382353431247,-0.3345655273821711
0,1,0,1.1895637E7,3225806.0,0.2711755578957226,-0.566749457686199
0,1,1,1.0488064E7,3225806.0,0.30756925205643293,-0.5120570834664679
0,1,2,1.0341407E7,3225806.0,0.31193105541634714,-0.5059413853436983
0,1,3,1.2005856E7,3225806.0,0.26868604787530354,-0.5707548846948031
0,1,4,1.1491166E7,3225806.0,0.28072051173919166,-0.5517258530952132
0,1,5,1.1568374E7,3225806.0,0.2788469667388001,-0.5546340753458687
0,1,6,1.1890958E7,3225806.0,0.2712822633802928,-0.566578599780136
0,1,7,1.3376794E7,3225806.0,0.24114941143595395,-0.6177137937065579
0,1,8,1.4052925E7,3225806.0,0.22954694485311777,-0.639128483086425
0,1,9,1.2857344E7,3225806.0,0.25089209715474675,-0.6005130183033212
0,1,10,1.166313E7,3225806.0,0.2765815008492574,-0.5581768710371242
0,1,11,1.6880858E7,3225806.0,0.1910925380688588,-0.7187562712850727
